Id,Label,Modularity Class,City,State,Country,Latitude,Longitude
330,"havana,ciudad de la habana,cuba",,havana,ciudad de la habana,cuba,23.13302,-82.38304
331,"calarca,quindío,colombia",,calarca,quindío,colombia,4.52949,-75.64091
332,"franco da rocha,sao paulo,brazil",,franco da rocha,sao paulo,brazil,-23.322,-46.727
333,"santiago de cuba,santiago de cuba,cuba",,santiago de cuba,santiago de cuba,cuba,20.02472,-75.82194
334,"chiclayo,lambayeque,peru",,chiclayo,lambayeque,peru,-6.77137,-79.84088
335,"formosa do oeste,parana,brazil",,formosa do oeste,parana,brazil,-24.293,-53.313
336,"formigueiro,rio grande do sul,brazil",,formigueiro,rio grande do sul,brazil,-30,-53.499
337,"visconde do rio branco,minas gerais,brazil",,visconde do rio branco,minas gerais,brazil,-21.01,-42.841
338,"sao joao de meriti,rio de janeiro,brazil",,sao joao de meriti,rio de janeiro,brazil,-22.804,-43.372
339,"catalao,goias,brazil",,catalao,goias,brazil,-18.17,-47.942
340,"conchas,sao paulo,brazil",,conchas,sao paulo,brazil,-23.015,-48.011
341,"alcobaca,bahia,brazil",,alcobaca,bahia,brazil,-17.519,-39.196
342,"juliaca,puno,peru",,juliaca,puno,peru,-15.5,-70.13333
343,"covilha,castelo branco,portugal",,covilha,castelo branco,portugal,40.28601,-7.50396
344,"limeira,sao paulo,brazil",,limeira,sao paulo,brazil,-22.565,-47.402
345,"espirito santo do pinhal,sao paulo,brazil",,espirito santo do pinhal,sao paulo,brazil,-22.191,-46.741
346,"pojuca,bahia,brazil",,pojuca,bahia,brazil,-12.431,-38.328
347,"promissao,sao paulo,brazil",,promissao,sao paulo,brazil,-21.537,-49.858
348,"santo domingo,distrito nacional,dominican republic",,santo domingo,distrito nacional,dominican republic,18.50012,-69.98857
349,"pontevedra,galicia,spain",,pontevedra,galicia,spain,42.431,-8.64435
350,"paranagua,parana,brazil",,paranagua,parana,brazil,-25.52,-48.509
351,"arica,arica y parinacota,chile",,arica,arica y parinacota,chile,-18.4746,-70.29792
352,"mandaguacu,parana,brazil",,mandaguacu,parana,brazil,-23.347,-52.095
353,"vila rica,mato grosso,brazil",,vila rica,mato grosso,brazil,-10.012,-51.116
354,"san francisco,california,united states",,san francisco,california,united states,37.77493,-122.41942
355,"mainz,rheinland-pfalz,germany",,mainz,rheinland-pfalz,germany,49.98419,8.2791
356,"cruz alta,rio grande do sul,brazil",,cruz alta,rio grande do sul,brazil,-28.639,-53.606
357,"envigado,departamento de antioquia,colombia",,envigado,departamento de antioquia,colombia,6.17591,-75.59174
358,"maracas,bahia,brazil",,maracas,bahia,brazil,-13.441,-40.431
359,"santa barbara d oeste,sao paulo,brazil",,santa barbara d oeste,sao paulo,brazil,-22.754,-47.414
360,"guantanamo,guantánamo,cuba",,guantanamo,guantánamo,cuba,20.14444,-75.20917
361,"jaragua do sul,santa catarina,brazil",,jaragua do sul,santa catarina,brazil,-26.486,-49.067
362,"cacapava do sul,rio grande do sul,brazil",,cacapava do sul,rio grande do sul,brazil,-30.512,-53.491
363,"pinar del rio,pinar del río,cuba",,pinar del rio,pinar del río,cuba,22.4175,-83.69806
364,"salerno,campania,italy",,salerno,campania,italy,40.67545,14.79328
365,"mar del plata,buenos aires,argentina",,mar del plata,buenos aires,argentina,-38.00228,-57.55754
366,"votorantim,sao paulo,brazil",,votorantim,sao paulo,brazil,-23.547,-47.438
367,"campo largo,parana,brazil",,campo largo,parana,brazil,-25.459,-49.528
368,"malta,paraiba,brazil",,malta,paraiba,brazil,-6.904,-37.522
369,"toulouse,midi-pyrénées,france",,toulouse,midi-pyrénées,france,43.60426,1.44367
370,"holguin,holguín,cuba",,holguin,holguín,cuba,20.88722,-76.26306
371,"valenca,rio de janeiro,brazil",,valenca,rio de janeiro,brazil,-22.246,-43.7
372,"crissiumal,rio grande do sul,brazil",,crissiumal,rio grande do sul,brazil,-27.5,-54.101
373,"ponte nova,minas gerais,brazil",,ponte nova,minas gerais,brazil,-20.416,-42.909
374,"cambui,minas gerais,brazil",,cambui,minas gerais,brazil,-22.612,-46.058
375,"manacapuru,amazonas,brazil",,manacapuru,amazonas,brazil,-3.3,-60.621
376,"tucunduva,rio grande do sul,brazil",,tucunduva,rio grande do sul,brazil,-27.657,-54.44
377,"codo,maranhao,brazil",,codo,maranhao,brazil,-4.455,-43.886
378,"andradina,sao paulo,brazil",,andradina,sao paulo,brazil,-20.896,-51.379
379,"tres rios,rio de janeiro,brazil",,tres rios,rio de janeiro,brazil,-22.117,-43.209
380,"baependi,minas gerais,brazil",,baependi,minas gerais,brazil,-21.959,-44.89
381,"olimpia,sao paulo,brazil",,olimpia,sao paulo,brazil,-20.737,-48.915
382,"quetzaltenango,quetzaltenango,guatemala",,quetzaltenango,quetzaltenango,guatemala,14.83472,-91.51806
383,"cedral,sao paulo,brazil",,cedral,sao paulo,brazil,-20.903,-49.268
384,"freiburg,baden-württemberg region,germany",,freiburg,baden-württemberg region,germany,47.9959,7.85222
385,"santa clara,villa clara,cuba",,santa clara,villa clara,cuba,22.4,-79.96667
386,"ervalia,minas gerais,brazil",,ervalia,minas gerais,brazil,-20.84,-42.657
387,"nova cruz,rio grande do norte,brazil",,nova cruz,rio grande do norte,brazil,-6.478,-35.434
388,"juazeiro,bahia,brazil",,juazeiro,bahia,brazil,-9.414,-40.503
389,"itumirim,minas gerais,brazil",,itumirim,minas gerais,brazil,-21.317,-44.871
390,"goiandira,goias,brazil",,goiandira,goias,brazil,-18.133,-48.085
391,"esperanca,paraiba,brazil",,esperanca,paraiba,brazil,-7.023,-35.86
392,"parnaiba,piaui,brazil",,parnaiba,piaui,brazil,-2.905,-41.777
393,"sao joao da boa vista,sao paulo,brazil",,sao joao da boa vista,sao paulo,brazil,-21.969,-46.798
394,"cambe,parana,brazil",,cambe,parana,brazil,-23.276,-51.278
395,"rosario,santa fe,argentina",,rosario,santa fe,argentina,-32.94682,-60.63932
396,"juara,mato grosso,brazil",,juara,mato grosso,brazil,-11.255,-57.52
397,"humaita,rio grande do sul,brazil",,humaita,rio grande do sul,brazil,-27.563,-53.974
398,"jales,sao paulo,brazil",,jales,sao paulo,brazil,-20.269,-50.546
399,"santa fe do sul,sao paulo,brazil",,santa fe do sul,sao paulo,brazil,-20.211,-50.926
400,"campo belo,minas gerais,brazil",,campo belo,minas gerais,brazil,-20.897,-45.277
401,"ipira,santa catarina,brazil",,ipira,santa catarina,brazil,-27.404,-51.773
402,"sao manuel,sao paulo,brazil",,sao manuel,sao paulo,brazil,-22.731,-48.571
403,"huancayo,junín,peru",,huancayo,junín,peru,-12.06513,-75.20486
404,"pirajui,sao paulo,brazil",,pirajui,sao paulo,brazil,-21.999,-49.457
405,"carmo do paranaiba,minas gerais,brazil",,carmo do paranaiba,minas gerais,brazil,-19.001,-46.316
406,"carazinho,rio grande do sul,brazil",,carazinho,rio grande do sul,brazil,-28.284,-52.786
407,"passo fundo,rio grande do sul,brazil",,passo fundo,rio grande do sul,brazil,-28.263,-52.407
408,"garibaldi,rio grande do sul,brazil",,garibaldi,rio grande do sul,brazil,-29.256,-51.534
409,"adolfo,sao paulo,brazil",,adolfo,sao paulo,brazil,-21.235,-49.644
410,"joacaba,santa catarina,brazil",,joacaba,santa catarina,brazil,-27.178,-51.505
411,"piumhi,minas gerais,brazil",,piumhi,minas gerais,brazil,-20.465,-45.958
412,"patos,paraiba,brazil",,patos,paraiba,brazil,-7.024,-37.28
413,"alexandria,alexandria,egypt",,alexandria,alexandria,egypt,31.21564,29.95527
414,"carius,ceara,brazil",,carius,ceara,brazil,-6.537,-39.497
415,"raul soares,minas gerais,brazil",,raul soares,minas gerais,brazil,-20.102,-42.453
416,"assis,sao paulo,brazil",,assis,sao paulo,brazil,-22.662,-50.412
417,"sao luiz,roraima,brazil",,sao luiz,roraima,brazil,1.005,-60.159
418,"camaragibe,pernambuco,brazil",,camaragibe,pernambuco,brazil,-8.022,-34.981
419,"caete,minas gerais,brazil",,caete,minas gerais,brazil,-19.88,-43.67
420,"jacarezinho,parana,brazil",,jacarezinho,parana,brazil,-23.161,-49.969
421,"porto ferreira,sao paulo,brazil",,porto ferreira,sao paulo,brazil,-21.854,-47.479
422,"palmital,sao paulo,brazil",,palmital,sao paulo,brazil,-22.789,-50.218
423,"guaratingueta,sao paulo,brazil",,guaratingueta,sao paulo,brazil,-22.816,-45.193
424,"guararema,sao paulo,brazil",,guararema,sao paulo,brazil,-23.415,-46.035
425,"bom jesus,rio grande do sul,brazil",,bom jesus,rio grande do sul,brazil,-28.668,-50.417
426,"bela vista do paraiso,parana,brazil",,bela vista do paraiso,parana,brazil,-22.997,-51.191
427,"joao alfredo,pernambuco,brazil",,joao alfredo,pernambuco,brazil,-7.856,-35.588
428,"crato,ceara,brazil",,crato,ceara,brazil,-7.234,-39.409
429,"santa cruz do rio pardo,sao paulo,brazil",,santa cruz do rio pardo,sao paulo,brazil,-22.899,-49.633
430,"porto uniao,santa catarina,brazil",,porto uniao,santa catarina,brazil,-26.238,-51.078
431,"presidente bernardes,sao paulo,brazil",,presidente bernardes,sao paulo,brazil,-22.006,-51.553
432,"faxinal do soturno,rio grande do sul,brazil",,faxinal do soturno,rio grande do sul,brazil,-29.575,-53.445
433,"lages,santa catarina,brazil",,lages,santa catarina,brazil,-27.816,-50.326
434,"sao borja,rio grande do sul,brazil",,sao borja,rio grande do sul,brazil,-28.661,-56.004
435,"itapetininga,sao paulo,brazil",,itapetininga,sao paulo,brazil,-23.592,-48.053
436,"rio pomba,minas gerais,brazil",,rio pomba,minas gerais,brazil,-21.275,-43.179
437,"senhor do bonfim,bahia,brazil",,senhor do bonfim,bahia,brazil,-10.463,-40.191
438,"mombaca,ceara,brazil",,mombaca,ceara,brazil,-5.743,-39.628
439,"vila real,vila real,portugal",,vila real,vila real,portugal,41.30062,-7.74413
440,"vigo,galicia,spain",,vigo,galicia,spain,42.23282,-8.72264
441,"frederico westphalen,rio grande do sul,brazil",,frederico westphalen,rio grande do sul,brazil,-27.359,-53.394
442,"santiago,rio grande do sul,brazil",,santiago,rio grande do sul,brazil,-29.192,-54.867
443,"lyon,rhône-alpes,france",,lyon,rhône-alpes,france,45.74846,4.84671
444,"sao pedro do sul,rio grande do sul,brazil",,sao pedro do sul,rio grande do sul,brazil,-29.621,-54.179
445,"rolandia,parana,brazil",,rolandia,parana,brazil,-23.31,-51.369
446,"bacabal,maranhao,brazil",,bacabal,maranhao,brazil,-4.225,-44.78
447,"baturite,ceara,brazil",,baturite,ceara,brazil,-4.329,-38.885
448,"orlandia,sao paulo,brazil",,orlandia,sao paulo,brazil,-20.72,-47.887
449,"santo angelo,rio grande do sul,brazil",,santo angelo,rio grande do sul,brazil,-28.299,-54.263
450,"rio do sul,santa catarina,brazil",,rio do sul,santa catarina,brazil,-27.214,-49.643
451,"santa barbara do sul,rio grande do sul,brazil",,santa barbara do sul,rio grande do sul,brazil,-28.358,-53.247
452,"boa esperanca do sul,sao paulo,brazil",,boa esperanca do sul,sao paulo,brazil,-21.993,-48.391
453,"irituia,para,brazil",,irituia,para,brazil,-1.769,-47.439
454,"lambari,minas gerais,brazil",,lambari,minas gerais,brazil,-21.976,-45.35
455,"capivari,sao paulo,brazil",,capivari,sao paulo,brazil,-22.995,-47.508
456,"sapeacu,bahia,brazil",,sapeacu,bahia,brazil,-12.728,-39.182
457,"barra mansa,rio de janeiro,brazil",,barra mansa,rio de janeiro,brazil,-22.544,-44.171
458,"pocos de caldas,minas gerais,brazil",,pocos de caldas,minas gerais,brazil,-21.788,-46.561
459,"paramaribo,paramaribo,suriname",,paramaribo,paramaribo,suriname,5.86638,-55.16682
460,"leon,castille and león,spain",,leon,castille and león,spain,42.60003,-5.57032
461,"laguna,santa catarina,brazil",,laguna,santa catarina,brazil,-28.483,-48.781
462,"anicuns,goias,brazil",,anicuns,goias,brazil,-16.461,-49.962
463,"uruguaiana,rio grande do sul,brazil",,uruguaiana,rio grande do sul,brazil,-29.755,-57.088
464,"tupa,sao paulo,brazil",,tupa,sao paulo,brazil,-21.935,-50.514
465,"oruro,oruro,bolivia",,oruro,oruro,bolivia,-17.98333,-67.15
466,"sao martinho,santa catarina,brazil",,sao martinho,santa catarina,brazil,-28.165,-48.979
467,"quirinopolis,goias,brazil",,quirinopolis,goias,brazil,-18.448,-50.452
468,"santa teresa,espirito santo,brazil",,santa teresa,espirito santo,brazil,-19.936,-40.6
469,"cartagena,bolívar,colombia",,cartagena,bolívar,colombia,10.39972,-75.51444
470,"rondinha,rio grande do sul,brazil",,rondinha,rio grande do sul,brazil,-27.828,-52.91
471,"aguas da prata,sao paulo,brazil",,aguas da prata,sao paulo,brazil,-21.937,-46.717
472,"taipei,taipei,taiwan",,taipei,taipei,taiwan,25.04776,121.53185
473,"cosmopolis,sao paulo,brazil",,cosmopolis,sao paulo,brazil,-22.646,-47.196
474,"campina das missoes,rio grande do sul,brazil",,campina das missoes,rio grande do sul,brazil,-27.989,-54.839
475,"mage,rio de janeiro,brazil",,mage,rio de janeiro,brazil,-22.653,-43.041
476,"martins,rio grande do norte,brazil",,martins,rio grande do norte,brazil,-6.088,-37.911
477,"cangucu,rio grande do sul,brazil",,cangucu,rio grande do sul,brazil,-31.395,-52.676
478,"monte aprazivel,sao paulo,brazil",,monte aprazivel,sao paulo,brazil,-20.773,-49.714
479,"tiete,sao paulo,brazil",,tiete,sao paulo,brazil,-23.102,-47.715
480,"tacaratu,pernambuco,brazil",,tacaratu,pernambuco,brazil,-9.106,-38.15
481,"mogi guacu,sao paulo,brazil",,mogi guacu,sao paulo,brazil,-22.372,-46.942
482,"guararapes,sao paulo,brazil",,guararapes,sao paulo,brazil,-21.261,-50.643
483,"ipameri,goias,brazil",,ipameri,goias,brazil,-17.722,-48.16
484,"joao neiva,espirito santo,brazil",,joao neiva,espirito santo,brazil,-19.758,-40.386
485,"nepomuceno,minas gerais,brazil",,nepomuceno,minas gerais,brazil,-21.236,-45.236
486,"iquitos,loreto,peru",,iquitos,loreto,peru,-3.74912,-73.25383
487,"san salvador,san salvador,el salvador",,san salvador,san salvador,el salvador,13.68935,-89.18718
488,"sao vicente,sao paulo,brazil",,sao vicente,sao paulo,brazil,-23.963,-46.392
489,"aracatuba,sao paulo,brazil",,aracatuba,sao paulo,brazil,-21.209,-50.433
490,"nova palma,rio grande do sul,brazil",,nova palma,rio grande do sul,brazil,-29.472,-53.469
491,"pereira barreto,sao paulo,brazil",,pereira barreto,sao paulo,brazil,-20.638,-51.109
492,"floriano,piaui,brazil",,floriano,piaui,brazil,-6.767,-43.023
493,"santana do livramento,rio grande do sul,brazil",,santana do livramento,rio grande do sul,brazil,-30.891,-55.533
494,"lajeado,rio grande do sul,brazil",,lajeado,rio grande do sul,brazil,-29.467,-51.961
495,"birigui,sao paulo,brazil",,birigui,sao paulo,brazil,-21.289,-50.34
496,"marlieria,minas gerais,brazil",,marlieria,minas gerais,brazil,-19.712,-42.732
497,"palmira,valle del cauca,colombia",,palmira,valle del cauca,colombia,3.53944,-76.30361
498,"santa cruz de la sierra,santa cruz,bolivia",,santa cruz de la sierra,santa cruz,bolivia,-17.78629,-63.18117
499,"venancio aires,rio grande do sul,brazil",,venancio aires,rio grande do sul,brazil,-29.606,-52.192
500,"delhi,nct,india",,delhi,nct,india,28.65381,77.22897
501,"bela vista,mato grosso do sul,brazil",,bela vista,mato grosso do sul,brazil,-22.109,-56.521
502,"contagem,minas gerais,brazil",,contagem,minas gerais,brazil,-19.932,-44.054
503,"ipatinga,minas gerais,brazil",,ipatinga,minas gerais,brazil,-19.468,-42.537
504,"coronel fabriciano,minas gerais,brazil",,coronel fabriciano,minas gerais,brazil,-19.519,-42.629
505,"mococa,sao paulo,brazil",,mococa,sao paulo,brazil,-21.468,-47.005
506,"ibitinga,sao paulo,brazil",,ibitinga,sao paulo,brazil,-21.758,-48.829
507,"barbacena,minas gerais,brazil",,barbacena,minas gerais,brazil,-21.226,-43.774
508,"budapest,budapest,hungary",,budapest,budapest,hungary,47.49801,19.03991
509,"formiga,minas gerais,brazil",,formiga,minas gerais,brazil,-20.464,-45.426
510,"matanzas,matanzas,cuba",,matanzas,matanzas,cuba,23.04111,-81.5775
511,"san salvador de jujuy,jujuy,argentina",,san salvador de jujuy,jujuy,argentina,-24.19457,-65.29712
512,"christchurch,canterbury,new zealand",,christchurch,canterbury,new zealand,-43.53333,172.63333
513,"riga,rīga,latvia",,riga,rīga,latvia,56.946,24.10589
514,"tres passos,rio grande do sul,brazil",,tres passos,rio grande do sul,brazil,-27.456,-53.932
515,"huancavelica,huancavelica,peru",,huancavelica,huancavelica,peru,-12.78261,-74.97266
516,"palencia,castille and león,spain",,palencia,castille and león,spain,42.00955,-4.52406
517,"colina,sao paulo,brazil",,colina,sao paulo,brazil,-20.713,-48.541
518,"quixeramobim,ceara,brazil",,quixeramobim,ceara,brazil,-5.199,-39.293
519,"tres lagoas,mato grosso do sul,brazil",,tres lagoas,mato grosso do sul,brazil,-20.751,-51.678
520,"cajazeiras,paraiba,brazil",,cajazeiras,paraiba,brazil,-6.89,-38.562
521,"guarabira,paraiba,brazil",,guarabira,paraiba,brazil,-6.855,-35.49
522,"geneve,geneva,switzerland",,geneve,geneva,switzerland,46.20222,6.14569
523,"tandil,buenos aires,argentina",,tandil,buenos aires,argentina,-37.32167,-59.13316
524,"arequipa,arequipa,peru",,arequipa,arequipa,peru,-16.39889,-71.535
525,"leiria,leiria,portugal",,leiria,leiria,portugal,39.74362,-8.80705
526,"nancy,lorraine,france",,nancy,lorraine,france,48.68439,6.18496
527,"campo formoso,bahia,brazil",,campo formoso,bahia,brazil,-10.509,-40.321
528,"carangola,minas gerais,brazil",,carangola,minas gerais,brazil,-20.733,-42.029
529,"modena,emilia-romagna,italy",,modena,emilia-romagna,italy,44.64783,10.92539
530,"sao gotardo,minas gerais,brazil",,sao gotardo,minas gerais,brazil,-19.311,-46.049
531,"goiatuba,goias,brazil",,goiatuba,goias,brazil,-18.013,-49.357
532,"sao simao,sao paulo,brazil",,sao simao,sao paulo,brazil,-21.479,-47.551
533,"santa tereza,rio grande do sul,brazil",,santa tereza,rio grande do sul,brazil,-29.169,-51.735
534,"merida,estado mérida,venezuela",,merida,estado mérida,venezuela,8.59524,-71.1434
535,"itapui,sao paulo,brazil",,itapui,sao paulo,brazil,-22.233,-48.719
536,"itanhomi,minas gerais,brazil",,itanhomi,minas gerais,brazil,-19.172,-41.865
537,"guaira,parana,brazil",,guaira,parana,brazil,-24.08,-54.256
538,"ribeirao vermelho,minas gerais,brazil",,ribeirao vermelho,minas gerais,brazil,-21.191,-45.062
539,"cochabamba,cochabamba,bolivia",,cochabamba,cochabamba,bolivia,-17.3895,-66.1568
540,"ibague,tolima,colombia",,ibague,tolima,colombia,4.43889,-75.23222
541,"jacarei,sao paulo,brazil",,jacarei,sao paulo,brazil,-23.305,-45.966
