"city";"uf";"country";"latitude";"longitude";"count"
"Córrego do Bom Jesus";"minas gerais";"brasil";-22.63;-46.02;1
"Saint-Quentin";"Picardie";"France";49.84889;3.28757;1
"Kirovo-Chepetsk";"Kirov";"Russia";58.55386;50.03986;1
"Washington, D.C.";"Washington, D.C.";"United States";38.89511;-77.03637;1
"Guaramiranga";"ceara";"brasil";-4.263;-38.933;1
"Lamía";"Central Greece";"Greece";38.9;22.43333;1
"Arinos";"minas gerais";"brasil";-15.917;-46.106;1
"Coro";"Estado Falcón";"Venezuela";11.4045;-69.67344;1
"Coalville";"England";"United Kingdom";52.72247;-1.3702;1
"Dilermando de Aguiar";"rio grande do sul";"brasil";-29.706;-54.208;1
"Komárno";"Nitriansky";"Slovakia";47.76356;18.12263;1
"Jari";"rio grande do sul";"brasil";-29.291;-54.224;1
"Osimo";"The Marches";"Italy";43.48206;13.48766;1
"Nossa Senhora Aparecida";"sergipe";"brasil";-10.443;-37.489;1
"Maribor";"Maribor";"Slovenia";46.55472;15.64667;1
"'s-Hertogenbosch";"North Brabant";"Netherlands";51.69917;5.30417;1
"Aguachica";"Cesar";"Colombia";8.30844;-73.6166;1
"Piacenza";"Emilia-Romagna";"Italy";45.04202;9.70462;1
"Taunton";"England";"United Kingdom";51.01494;-3.10293;1
"Morteros";"Córdoba";"Argentina";-30.71164;-61.99862;1
"Plácido de Castro";"acre";"brasil";-10.335;-67.184;1
"Brakel";"North Rhine-Westphalia";"Germany";51.7175;9.18596;1
"Valera";"Trujillo";"Venezuela";9.31778;-70.60361;1
"Brejo Grande";"sergipe";"brasil";-10.429;-36.466;1
"Vaduz";"Vaduz";"Liechtenstein";47.14151;9.52154;1
"Latacunga";"Cotopaxi";"Ecuador";-0.93521;-78.61554;1
"Newcastle";"New South Wales";"Australia";-32.92715;151.77647;1
"La Libertad";"La Libertad";"El Salvador";13.48833;-89.32222;1
"Goroka";"Eastern Highlands";"Papua New Guinea";-6.08336;145.38735;1
"Melgaço";"para";"brasil";-1.804;-50.712;1
"Jelgava";"Jelgava";"Latvia";56.65;23.71278;1
"Macambira";"sergipe";"brasil";-10.666;-37.541;1
"Edmundston";"New Brunswick";"Canada";47.3737;-68.32512;1
"Barão de Monte Alto";"minas gerais";"brasil";-21.245;-42.238;1
"El Attaf";"Aïn Defla";"Algeria";36.22393;1.67187;1
"Jilin";"Jilin Sheng";"China";43.85083;126.56028;1
"Hillegom";"South Holland";"Netherlands";52.29083;4.58333;1
"Zlín";"Zlínský";"Czech Republic";49.22645;17.67065;1
"Clacton-on-Sea";"England";"United Kingdom";51.78967;1.15597;1
"Péruwelz";"Walloon Region";"Belgium";50.50819;3.59373;1
"Satuba";"alagoas";"brasil";-9.563;-35.824;1
"Asti";"Piedmont";"Italy";44.90162;8.20751;1
"Pécs";"Baranya county";"Hungary";46.08333;18.23333;1
"Painel";"santa catarina";"brasil";-27.929;-50.105;1
"Buenópolis";"minas gerais";"brasil";-17.873;-44.18;1
"Piedade de Ponte Nova";"minas gerais";"brasil";-20.245;-42.734;1
"Sulzbach-Rosenberg";"Bavaria";"Germany";49.50126;11.74598;1
"Leticia";"Amazonas";"Colombia";-4.21528;-69.94056;1
"Major Isidoro";"alagoas";"brasil";-9.532;-36.985;1
"Watford";"England";"United Kingdom";51.65531;-0.39602;1
"Zanzibar";"Zanzibar Urban/West";"Tanzania";-6.16394;39.19793;1
"Beaune";"Bourgogne";"France";47.03333;4.83333;1
"Treze de Maio";"santa catarina";"brasil";-28.559;-49.148;1
"Gostivar";"Gostivar";"Macedonia";41.79601;20.90819;1
"Kaloré";"parana";"brasil";-23.817;-51.668;1
"Veredinha";"minas gerais";"brasil";-17.399;-42.736;1
"Novo Acordo";"tocantins";"brasil";-9.963;-47.677;1
"Vlissingen";"Zeeland";"Netherlands";51.4425;3.57361;1
"Fortaleza de Minas";"minas gerais";"brasil";-20.849;-46.718;1
"Agricolândia";"piaui";"brasil";-5.799;-42.669;1
"São Domingos do Azeitão";"maranhao";"brasil";-6.81;-44.645;1
"Campechuela";"Granma";"Cuba";20.23417;-77.27889;1
"Alvarães";"amazonas";"brasil";-3.221;-64.804;1
"Tripoli";"Liban-Nord";"Lebanon";34.43667;35.84972;1
"Krotoszyn";"Greater Poland Voivodeship";"Poland";51.69868;17.43738;1
"Caála";"Huambo";"Angola";-12.8525;15.56056;1
"Calangute";"Goa";"India";15.5439;73.7553;1
"Santana de Mangueira";"paraiba";"brasil";-7.555;-38.332;1
"Albertville";"Rhône-Alpes";"France";45.67452;6.39061;1
"Córrego Danta";"minas gerais";"brasil";-19.824;-45.904;1
"Baku";"Baki";"Azerbaijan";40.37767;49.89201;1
"Le Plessis-Trévise";"Île-de-France";"France";48.81074;2.57363;1
"Concarneau";"Brittany";"France";47.87502;-3.92245;1
"Hackensack";"New Jersey";"United States";40.88593;-74.04347;1
"Monte Alegre de Goiás";"goias";"brasil";-13.256;-46.901;1
"Kufstein";"Tyrol";"Austria";47.58333;12.16667;1
"Alagoa";"minas gerais";"brasil";-22.171;-44.642;1
"Castelvetrano";"Sicily";"Italy";37.68081;12.79194;1
"San Vicente";"San Vicente";"El Salvador";13.63333;-88.8;1
"Sivas";"Sivas";"Turkey";39.74833;37.01611;1
"Frankenthal";"Rheinland-Pfalz";"Germany";49.53414;8.35357;1
"Imbé";"rio grande do sul";"brasil";-29.975;-50.128;1
"Sabinas Hidalgo";"Nuevo León";"Mexico";26.50358;-100.18187;1
"N’dalatando";"Cuanza Norte";"Angola";-9.29782;14.91162;1
"Balneário Piçarras";"santa catarina";"brasil";-26.764;-48.672;1
"Kānpur";"Uttar Pradesh";"India";26.4478;80.34627;1
"Gaithersburg";"Maryland";"United States";39.14344;-77.20137;1
"Lipetsk";"Lipetsk";"Russia";52.60311;39.57076;1
"Yantai";"Shandong Sheng";"China";37.47649;121.44081;1
"Blieskastel";"Saarland";"Germany";49.23724;7.25617;1
"Sucupira do Norte";"maranhao";"brasil";-6.477;-44.192;1
"São José da Tapera";"alagoas";"brasil";-9.558;-37.381;1
"Baton Rouge";"Louisiana";"United States";30.45075;-91.15455;1
"Serra Grande";"paraiba";"brasil";-7.215;-38.37;1
"Dores do Rio Preto";"espirito Santo";"brasil";-20.689;-41.845;1
"Modiin";"Central District";"Israel";31.89825;35.01051;1
"Bressuire";"Poitou-Charentes";"France";46.85;-0.48333;1
"Arandas";"Jalisco";"Mexico";20.70519;-102.34635;1
"Ibicuí";"bahia";"brasil";-14.842;-39.987;1
"Petrolina de Goiás";"goias";"brasil";-16.095;-49.338;1
"Montes Claros de Goiás";"goias";"brasil";-16.008;-51.397;1
"Lokossa";"Mono";"Benin";6.63869;1.71674;1
"Saloá";"pernambuco";"brasil";-8.976;-36.688;1
"Potsdam";"Brandenburg";"Germany";52.39886;13.06566;1
"Amritsar";"Punjab";"India";31.63661;74.87476;1
"Maxixe";"Inhambane";"Mozambique";-23.85972;35.34722;1
"Saint Petersburg";"St.-Petersburg";"Russia";59.93863;30.31413;1
"Irapuato";"Guanajuato";"Mexico";20.67675;-101.35628;1
"Várzea Nova";"bahia";"brasil";-11.259;-40.942;1
"Ribeira do Amparo";"bahia";"brasil";-11.047;-38.433;1
"Encruzilhada";"bahia";"brasil";-15.531;-40.909;1
"Arataca";"bahia";"brasil";-15.263;-39.414;1
"São Francisco do Pará";"para";"brasil";-1.169;-47.795;1
"Santo Antônio de Lisboa";"piaui";"brasil";-6.981;-41.234;1
"Brest";"Brestskaya Voblastsʼ";"Belarus";52.09755;23.68775;1
"Worms";"Rheinland-Pfalz";"Germany";49.63278;8.35916;1
"Youssoufia";"Doukkala-Abda";"Morocco";32.24634;-8.52941;1
"Natuba";"paraiba";"brasil";-7.641;-35.55;1
"Bedford";"England";"United Kingdom";52.13459;-0.46632;1
"Riacho dos Machados";"minas gerais";"brasil";-16.006;-43.049;1
"Dole";"Franche-Comté";"France";47.1;5.5;1
"Coventry";"England";"United Kingdom";52.40656;-1.51217;1
"Tupiza";"Potosí";"Bolivia";-21.44345;-65.71875;1
"Koudougou";"Centre-Ouest";"Burkina Faso";12.25263;-2.36272;1
"Granadero Baigorria";"Santa Fe";"Argentina";-32.85683;-60.71754;1
"Chajarí";"Entre Ríos";"Argentina";-30.75048;-57.97962;1
"Vught";"North Brabant";"Netherlands";51.65333;5.2875;1
"Greifswald";"Mecklenburg-Vorpommern";"Germany";54.09311;13.38786;1
"São João do Oeste";"santa catarina";"brasil";-27.098;-53.594;1
"Mato Grosso";"paraiba";"brasil";-6.534;-37.725;1
"Tbilisi";"T'bilisi";"Georgia";41.69411;44.83368;1
"Nueve de Julio";"Buenos Aires";"Argentina";-35.44437;-60.88313;1
"São Pedro da Cipa";"mato grosso";"brasil";-16.001;-54.921;1
"Poranga";"ceara";"brasil";-4.745;-40.926;1
"Schenectady";"New York";"United States";42.81424;-73.93957;1
"Gosforth";"England";"United Kingdom";55;-1.61667;1
"Pueblo Nuevo";"Durango";"Mexico";23.37927;-105.38313;1
"Waterford";"Munster";"Ireland";52.25833;-7.11194;1
"Pontal do Araguaia";"mato grosso";"brasil";-15.934;-52.317;1
"Salgótarján";"Nógrád";"Hungary";48.09872;19.80303;1
"Áurea";"rio grande do sul";"brasil";-27.698;-52.049;1
"Euclides da Cunha";"bahia";"brasil";-10.508;-39.014;1
"Catacaos";"Piura";"Peru";-5.26667;-80.68333;1
"Lunel";"Languedoc-Roussillon";"France";43.67778;4.13611;1
"Tudela";"Navarre";"Spain";42.06166;-1.60452;1
"Pavão";"minas gerais";"brasil";-17.428;-40.999;1
"Colônia Leopoldina";"alagoas";"brasil";-8.909;-35.725;1
"Nazário";"goias";"brasil";-16.582;-49.882;1
"Shaoxing";"Zhejiang Sheng";"China";30.00237;120.57864;1
"Kuopio";"";"Finland";62.89238;27.67703;1
"Vénissieux";"Rhône-Alpes";"France";45.70254;4.87147;1
"Guadix";"Andalusia";"Spain";37.29932;-3.13922;1
"Herne";"North Rhine-Westphalia";"Germany";51.5388;7.22572;1
"São Francisco de Sales";"minas gerais";"brasil";-19.863;-49.774;1
"Dobrush";"Homyelʼskaya Voblastsʼ";"Belarus";52.4089;31.3237;1
"Quimbaya";"Quindío";"Colombia";4.62306;-75.76278;1
"Nasīrābād";"Rajasthan";"India";26.30473;74.73364;1
"Ângulo";"parana";"brasil";-23.195;-51.915;1
"Barrancas";"La Guajira";"Colombia";10.95756;-72.78769;1
"Itagüí";"Departamento de Antioquia";"Colombia";6.18461;-75.59913;1
"Sellye";"Nitriansky";"Slovakia";48.15127;17.88062;1
"Thiais";"Île-de-France";"France";48.76496;2.3961;1
"Ipiguá";"sao paulo";"brasil";-20.657;-49.387;1
"Linares";"Nuevo León";"Mexico";24.85908;-99.56567;1
"Gálvez";"Santa Fe";"Argentina";-32.02927;-61.22103;1
"Luís Correia";"piaui";"brasil";-2.879;-41.667;1
"El Puerto de Santa María";"Andalusia";"Spain";36.59389;-6.23298;1
"Arnhem";"Gelderland";"Netherlands";51.98;5.91111;1
"Kursk";"Kursk";"Russia";51.73733;36.18735;1
"Turku";"";"Finland";60.45148;22.26869;1
"Leskovac";"Central Serbia";"Serbia";42.99806;21.94611;1
"Illapel";"Coquimbo";"Chile";-31.63349;-71.16967;1
"Nova Cantu";"parana";"brasil";-24.673;-52.569;1
"Puerto Armuelles";"Chiriquí";"Panama";8.27775;-82.86206;1
"Divisa Alegre";"minas gerais";"brasil";-15.726;-41.345;1
"Goiatins";"tocantins";"brasil";-7.71;-47.314;1
"Doutor Severiano";"rio grande do norte";"brasil";-6.094;-38.375;1
"Altdorf";"Bavaria";"Germany";49.3856;11.3573;1
"Fonte Boa";"amazonas";"brasil";-2.514;-66.092;1
"Lagoa Salgada";"rio grande do norte";"brasil";-6.134;-35.494;1
"Victoria";"Araucanía";"Chile";-38.23291;-72.33292;1
"Ovar";"Aveiro";"Portugal";40.85862;-8.62513;1
"Yabrūd";"Rif-dimashq";"Syria";33.96736;36.65741;1
"Eberbach";"Baden-Württemberg Region";"Germany";49.4668;8.99016;1
"Warrington";"England";"United Kingdom";53.39254;-2.58024;1
"Kurgan";"Kurgan";"Russia";55.45;65.33333;1
"Ogden";"Utah";"United States";41.223;-111.97383;1
"Pacho";"Cundinamarca";"Colombia";5.13278;-74.15977;1
"Mingora";"North-West Frontier Province";"Pakistan";34.7795;72.36265;1
"Bydgoszcz";"Kujawsko-Pomorskie";"Poland";53.1235;18.00762;1
"Dubuque";"Iowa";"United States";42.50056;-90.66457;1
"Atalaia do Norte";"amazonas";"brasil";-4.372;-70.192;1
"Pindaí";"bahia";"brasil";-14.493;-42.687;1
"Wazīrābād";"Punjab";"Pakistan";32.44583;74.11594;1
"Sigmaringen";"Baden-Württemberg Region";"Germany";48.08829;9.23033;1
"Güira de Melena";"Provincia Artemisa";"Cuba";22.79274;-82.50823;1
"Rio Rufino";"santa catarina";"brasil";-27.861;-49.779;1
"Tanque d'Arca";"alagoas";"brasil";-9.532;-36.433;1
"Ponte Branca";"mato grosso";"brasil";-16.764;-52.833;1
"Palmeirais";"piaui";"brasil";-5.978;-43.063;1
"Cristianópolis";"goias";"brasil";-17.199;-48.704;1
"Afonso Bezerra";"rio grande do norte";"brasil";-5.498;-36.506;1
"Angical do Piauí";"piaui";"brasil";-6.086;-42.739;1
"São Félix de Minas";"minas gerais";"brasil";-18.591;-41.486;1
"Umuahia";"Abia";"Nigeria";5.52627;7.48959;1
"Francisco Morato";"sao paulo";"brasil";-23.282;-46.745;1
"Tyler";"Texas";"United States";32.35126;-95.30106;1
"Nanjing";"Jiangsu Sheng";"China";32.06167;118.77778;1
"Shenyang";"Liaoning";"China";41.79222;123.43278;1
"Senigallia";"The Marches";"Italy";43.71626;13.20882;1
"Montepuez";"Cabo Delgado";"Mozambique";-13.12556;38.99972;1
"Traunstein";"Bavaria";"Germany";47.86825;12.64335;1
"Camocim de São Félix";"pernambuco";"brasil";-8.359;-35.762;1
"Fontenay-aux-Roses";"Île-de-France";"France";48.79325;2.29275;1
"Santo Antônio do Rio Abaixo";"minas gerais";"brasil";-19.228;-43.254;1
"Seridó";"paraiba";"brasil";-6.934;-36.402;1
"São Francisco do Brejão";"maranhao";"brasil";-5.123;-47.386;1
"Ibiassucê";"bahia";"brasil";-14.259;-42.257;1
"Heliodora";"minas gerais";"brasil";-22.067;-45.542;1
"Nova Candelária";"rio grande do sul";"brasil";-27.607;-54.107;1
"São Geraldo do Baixio";"minas gerais";"brasil";-18.9;-41.36;1
"Chorzów";"Silesian Voivodeship";"Poland";50.30582;18.9742;1
"Zibo";"Shandong Sheng";"China";36.79056;118.06333;1
"Nova Itaberaba";"santa catarina";"brasil";-26.94;-52.812;1
"Simav";"Kütahya";"Turkey";39.0882;28.97767;1
"Beauvais";"Picardie";"France";49.43333;2.08333;1
"Antônio Prado de Minas";"minas gerais";"brasil";-21.016;-42.109;1
"Ahuachapán";"Ahuachapán";"El Salvador";13.92139;-89.845;1
"Hitchin";"England";"United Kingdom";51.94924;-0.28496;1
"Marituba";"para";"brasil";-1.355;-48.342;1
"Harrogate";"England";"United Kingdom";53.99078;-1.5373;1
"São José das Palmeiras";"parana";"brasil";-24.838;-54.064;1
"Satka";"Chelyabinsk Oblast";"Russia";55.0425;59.04;1
"Piedecuesta";"Santander";"Colombia";6.98789;-73.04953;1
"Niamey";"Niamey";"Niger";13.51366;2.1098;1
"Meaux";"Île-de-France";"France";48.96014;2.87885;1
"Antônio João";"mato grosso do sul";"brasil";-22.191;-55.948;1
"Donetsk";"Donets’ka Oblast’";"Ukraine";48.023;37.80224;1
"Medeiros";"minas gerais";"brasil";-19.996;-46.226;1
"Karlstad";"Värmland";"Sweden";59.3793;13.50357;1
"Sandovalina";"sao paulo";"brasil";-22.456;-51.763;1
"São Francisco do Oeste";"rio grande do norte";"brasil";-5.975;-38.152;1
"Suzuka";"Mie";"Japan";34.88333;136.58333;1
"Copiapó";"Atacama";"Chile";-27.36679;-70.3314;1
"Pedrinópolis";"minas gerais";"brasil";-19.228;-47.462;1
"Hopkinsville";"Kentucky";"United States";36.86561;-87.49117;1
"Matriz de Camaragibe";"alagoas";"brasil";-9.152;-35.533;1
"Sherman";"Texas";"United States";33.63566;-96.60888;1
"Santa Cruz del Norte";"Provincia Mayabeque";"Cuba";23.15374;-81.92611;1
"Tirana";"Tiranë";"Albania";41.3275;19.81889;1
"Oiapoque";"amapa";"brasil";3.843;-51.835;1
"Santanópolis";"bahia";"brasil";-12.017;-38.867;1
"Bourgoin-Jallieu";"Rhône-Alpes";"France";45.58611;5.27361;1
"Senador José Porfírio";"para";"brasil";-2.591;-51.954;1
"Pinhais";"parana";"brasil";-25.445;-49.193;1
"Villeta";"Cundinamarca";"Colombia";5.00886;-74.47226;1
"White Plains";"New York";"United States";41.03399;-73.76291;1
"Halden";"Østfold";"Norway";59.12478;11.38754;1
"Yuma";"Arizona";"United States";32.72532;-114.6244;1
"Ocara";"ceara";"brasil";-4.491;-38.597;1
"Perth";"Western Australia";"Australia";-31.95224;115.8614;1
"Macuco";"rio de janeiro";"brasil";-21.984;-42.253;1
"Abdon Batista";"santa catarina";"brasil";-27.611;-51.023;1
"Montanhas";"rio grande do norte";"brasil";-6.486;-35.288;1
"Novi Pazar";"Central Serbia";"Serbia";43.13667;20.51222;1
"Coronel Ezequiel";"rio grande do norte";"brasil";-6.383;-36.215;1
"Forlì";"Emilia-Romagna";"Italy";44.22054;12.05245;1
"Satna";"Madhya Pradesh";"India";24.58225;80.8248;1
"Arecibo";"Arecibo";"Puerto Rico";18.47245;-66.71573;1
"Nizhnevartovsk";"Khanty-Mansiyskiy Avtonomnyy Okrug";"Russia";60.9344;76.5531;1
"Incheon";"Incheon";"South Korea";37.45646;126.70515;1
"Marcionílio Souza";"bahia";"brasil";-13.003;-40.531;1
"Algiers";"Alger";"Algeria";36.7525;3.04197;1
"Caracaraí";"roraima";"brasil";1.816;-61.128;1
"Dingolfing";"Bavaria";"Germany";48.64244;12.49283;1
"Villach";"Carinthia";"Austria";46.61028;13.85583;1
"Guiyang";"Guizhou Sheng";"China";26.58333;106.71667;1
"Quartel Geral";"minas gerais";"brasil";-19.274;-45.557;1
"Tarbes";"Midi-Pyrénées";"France";43.23333;0.08333;1
"San Nicolas";"Ilocos";"Philippines";18.1725;120.5953;1
"Abancay";"Apurímac";"Peru";-13.63389;-72.88139;1
"Ananás";"tocantins";"brasil";-6.366;-48.073;1
"Veracruz";"Veracruz-Llave";"Mexico";19.18095;-96.1429;1
"Euclides da Cunha Paulista";"sao paulo";"brasil";-22.561;-52.59;1
"Kalamazoo";"Michigan";"United States";42.29171;-85.58723;1
"Obninsk";"Kaluga";"Russia";55.09681;36.61006;1
"Messias";"alagoas";"brasil";-9.383;-35.842;1
"Jos";"Plateau";"Nigeria";9.92849;8.89212;1
"Colares";"para";"brasil";-0.937;-48.282;1
"São Geraldo da Piedade";"minas gerais";"brasil";-18.836;-42.288;1
"Lens";"Nord-Pas-de-Calais";"France";50.43302;2.82791;1
"Mairipotaba";"goias";"brasil";-17.299;-49.491;1
"Chemnitz";"Saxony";"Germany";50.8357;12.92922;1
"Barra do Quaraí";"rio grande do sul";"brasil";-30.207;-57.555;1
"Sycamore";"Illinois";"United States";41.98892;-88.68675;1
"Presidencia Roque Sáenz Peña";"Chaco";"Argentina";-26.78522;-60.43876;1
"Chesterfield";"England";"United Kingdom";53.25;-1.41667;1
"Omaha";"Nebraska";"United States";41.25861;-95.93779;1
"San Carlos";"Biobío";"Chile";-36.42477;-71.958;1
"Matagalpa";"Matagalpa";"Nicaragua";12.92559;-85.91747;1
"Levice";"Nitriansky";"Slovakia";48.21563;18.60705;1
"Rawa Mazowiecka";"Łódź Voivodeship";"Poland";51.76437;20.25493;1
"Rodelas";"bahia";"brasil";-8.851;-38.756;1
"Calais";"Nord-Pas-de-Calais";"France";50.95194;1.85635;1
"Ayaviri";"Puno";"Peru";-14.88639;-70.58889;1
"Kairouan";"Al Qayrawān";"Tunisia";35.6781;10.09633;1
"Davenport";"Iowa";"United States";41.52364;-90.57764;1
"Castrovillari";"Calabria";"Italy";39.81949;16.21467;1
"Benavente";"Castille and León";"Spain";42.00249;-5.67826;1
"Leandro Ferreira";"minas gerais";"brasil";-19.718;-45.025;1
"São Miguel das Matas";"bahia";"brasil";-13.048;-39.456;1
"Sevastopol";"Misto Sevastopol’";"Ukraine";44.58883;33.5224;1
"Prudente de Morais";"minas gerais";"brasil";-19.482;-44.155;1
"Dieppe";"Haute-Normandie";"France";49.93333;1.08333;1
"Guabiruba";"santa catarina";"brasil";-27.086;-48.981;1
"Kaifeng";"Henan Sheng";"China";34.7986;114.30742;1
"Ciudad Guzmán";"Jalisco";"Mexico";19.70466;-103.4617;1
"Samara";"Samara";"Russia";53.20007;50.15;1
"Dário Meira";"bahia";"brasil";-14.436;-39.908;1
"Barão de Antonina";"sao paulo";"brasil";-23.627;-49.561;1
"Nha Trang";"Khánh Hòa";"Vietnam";12.24507;109.19432;1
"Lomé";"Maritime";"Togo";6.13748;1.21227;1
"Cranbrook";"British Columbia";"Canada";49.49991;-115.76879;1
"Karacabey";"Bursa";"Turkey";40.21323;28.3612;1
"Sayula";"Jalisco";"Mexico";19.88225;-103.60027;1
"Escuintla";"Escuintla";"Guatemala";14.305;-90.785;1
"Suceava";"Suceava";"Romania";47.63333;26.25;1
"West Lafayette";"Indiana";"United States";40.42587;-86.90807;1
"Sassuolo";"Emilia-Romagna";"Italy";44.54826;10.78962;1
"Monte Negro";"rondonia";"brasil";-10.246;-63.29;1
"Conceição da Aparecida";"minas gerais";"brasil";-21.094;-46.204;1
"Nuevitas";"Camagüey";"Cuba";21.54528;-77.26444;1
"Oldenburg";"Lower Saxony";"Germany";53.14118;8.21467;1
"Beni Mellal";"Tadla-Azilal";"Morocco";32.33725;-6.34983;1
"Caterham";"England";"United Kingdom";51.2823;-0.07889;1
"Curtea de Argeş";"Argeş";"Romania";45.13422;24.67409;1
"Meknès";"Meknès-Tafilalet";"Morocco";33.89352;-5.54727;1
"Liaocheng";"Shandong Sheng";"China";36.45596;115.97766;1
"Logan";"Utah";"United States";41.73549;-111.83439;1
"Szeged";"Csongrád";"Hungary";46.253;20.14824;1
"Moulins";"Auvergne";"France";46.56667;3.33333;1
"Munhoz de Melo";"parana";"brasil";-23.148;-51.774;1
"Schwerte";"North Rhine-Westphalia";"Germany";51.44387;7.5675;1
"Mogeiro";"paraiba";"brasil";-7.299;-35.479;1
"Calmon";"santa catarina";"brasil";-26.6;-51.097;1
"Gararu";"sergipe";"brasil";-9.968;-37.083;1
"Santa Luz";"piaui";"brasil";-8.954;-44.129;1
"Candiota";"rio grande do sul";"brasil";-31.558;-53.673;1
"Bijnor";"Uttar Pradesh";"India";29.37219;78.13632;1
"Batna";"Batna";"Algeria";35.55597;6.17414;1
"Villaguay";"Entre Ríos";"Argentina";-31.8653;-59.02689;1
"Draveil";"Île-de-France";"France";48.68466;2.41418;1
"Bratislava";"Bratislavský";"Slovakia";48.14816;17.10674;1
"Caldeirão Grande";"bahia";"brasil";-11.02;-40.303;1
"Gorgān";"Golestān";"Iran";36.84165;54.44361;1
"Russellville";"Arkansas";"United States";35.27842;-93.13379;1
"Tessenderlo";"Flanders";"Belgium";51.06513;5.08856;1
"Forst";"Brandenburg";"Germany";51.73544;14.63971;1
"Gdańsk";"Pomeranian Voivodeship";"Poland";54.35205;18.64637;1
"Hereford";"England";"United Kingdom";52.05684;-2.71482;1
"Mbouda";"West Region";"Cameroon";5.62611;10.25421;1
"Chon Buri";"Chon Buri";"Thailand";13.3622;100.98345;1
"Kherson";"Khersons’ka Oblast’";"Ukraine";46.65581;32.6178;1
"Varaždin";"Varaždinska";"Croatia";46.30444;16.33778;1
"Manoel Vitorino";"bahia";"brasil";-14.145;-40.243;1
"São Pedro do Paraná";"parana";"brasil";-22.824;-53.22;1
"Araguaiana";"mato grosso";"brasil";-15.734;-51.831;1
"Neunkirchen";"Saarland";"Germany";49.34449;7.18045;1
"Buga";"Valle del Cauca";"Colombia";3.90089;-76.29783;1
"Viterbo";"Latium";"Italy";42.42322;12.11141;1
"Andover";"England";"United Kingdom";51.21135;-1.49393;1
"Passau";"Bavaria";"Germany";48.5665;13.43122;1
"Klimovsk";"Moskovskaya";"Russia";55.36352;37.52984;1
"Taiping";"Perak";"Malaysia";4.85;100.73333;1
"Tumiritinga";"minas gerais";"brasil";-18.979;-41.645;1
"Novo São Joaquim";"mato grosso";"brasil";-14.906;-53.018;1
"Orizânia";"minas gerais";"brasil";-20.506;-42.21;1
"Londerzeel";"Flanders";"Belgium";51.00468;4.30304;1
"Kielce";"Świętokrzyskie";"Poland";50.87033;20.62752;1
"Rubelita";"minas gerais";"brasil";-16.408;-42.263;1
"Manokwari";"West Papua";"Indonesia";-0.86667;134.08333;1
"Jijiga";"Somali Region";"Ethiopia";9.35;42.8;1
"El Centro";"California";"United States";32.792;-115.56305;1
"Kilkenny";"Leinster";"Ireland";52.65417;-7.25222;1
