"id";"name";"name_ascii";"abbr";"city";"state";"country";"latitude";"longitude"
2992;"leiden university";"leiden university";"";"leiden";"south holland";"netherlands";52.15833;"4.49306"
2993;"universidad central  marta abreu de las villas";"universidad central  marta abreu de las villas";"";"santa clara";"villa clara";"cuba";22.4;"-79.96667"
2994;"universidad de oviedo";"universidad de oviedo";"";"oviedo";"asturias";"spain";43.36029;"-5.84476"
2995;"universidad de santiago de chile";"universidad de santiago de chile";"";"santiago";"santiago";"chile";-33.45694;"-70.64827"
2996;"university of kansas";"university of kansas";"";"lawrence";"kansas";"united states";38.97167;"-95.23525"
2997;"university of york";"university of york";"";"york";"england";"united kingdom";53.95763;"-1.08271"
2998;"washington state university";"washington state university";"";"pullman";"washington";"united states";46.73127;"-117.17962"
2999;"politecnico di milano";"politecnico di milano";"";"milano";"lombardy";"italy";45.46427;"9.18951"
3000;"universidad del oriente cuba";"universidad del oriente cuba";"";"santiago de cuba";"santiago de cuba";"cuba";20.02472;"-75.82194"
3001;"universidad del pais vasco";"universidad del pais vasco";"";"leioa";"basque country";"spain";43.33333;"-2.98333"
3002;"universidad de navarra";"universidad de navarra";"";"pamplona";"navarre";"spain";42.81687;"-1.64323"
3004;"utrecht university";"utrecht university";"";"utrecht";"utrecht";"netherlands";52.09083;"5.12222"
3005;"university of aberdeen";"university of aberdeen";"";"aberdeen";"scotland";"united kingdom";57.14369;"-2.09814"
3006;"george washington university";"george washington university";"";"washington, d.c.";"washington, d.c.";"united states";38.89511;"-77.03637"
3007;"universidad nacional de cordoba";"universidad nacional de cordoba";"";"cordoba";"andalusia";"spain";37.89155;"-4.77275"
3008;"virginia tech";"virginia tech";"";"blacksburg";"virginia";"united states";37.22957;"-80.41394"
3009;"oklahoma state university";"oklahoma state university";"";"stillwater";"oklahoma";"united states";36.11561;"-97.05837"
3011;"université de genève";"universite de geneve";"";"geneva";"illinois";"united states";41.88753;"-88.30535"
3012;"universite de paris viii";"universite de paris viii";"";"paris";"ile-de-france";"france";48.85341;"2.3488"
3013;"university of leicester";"university of leicester";"";"leicester";"england";"united kingdom";52.6386;"-1.13169"
3014;"university of strathclyde";"university of strathclyde";"";"glasgow";"scotland";"united kingdom";55.86515;"-4.25763"
3015;"goethe universität frankfurt am main";"goethe universitat frankfurt am main";"";"frankfurt am main";"hesse";"germany";50.11552;"8.68417"
3016;"institut pasteur";"institut pasteur";"";"paris";"ile-de-france";"france";48.85341;"2.3488"
3017;"universidad autonoma de barcelona";"universidad autonoma de barcelona";"";"barcelona";"catalonia";"spain";41.38879;"2.15899"
3018;"rice university";"rice university";"";"houston";"texas";"united states";29.76328;"-95.36327"
3019;"arizona state university";"arizona state university";"";"tempe";"arizona";"united states";33.41477;"-111.90931"
3020;"colorado state university system";"colorado state university system";"";"denver";"colorado";"united states";39.73915;"-104.9847"
3021;"conservatoire national des arts et metiers";"conservatoire national des arts et metiers";"";"colmar";"alsace";"france";48.08333;"7.36667"
3075;"auburn university";"auburn university";"";"auburn";"alabama";"united states";32.60986;"-85.48078"
3022;"albert-ludwigs-universität freiburg";"albert ludwigs universitat freiburg";"";"freiburg";"baden-wurttemberg region";"germany";47.9959;"7.85222"
3003;"universite de tours (universite francois rabelais)";"universite de tours universite francois rabelais";"";"tours";"centre";"france";47.38333;"0.68333"
3023;"case western reserve university";"case western reserve university";"";"cleveland";"ohio";"united states";41.4995;"-81.69541"
3025;"university of kentucky";"university of kentucky";"";"lexington";"kentucky";"united states";37.98869;"-84.47772"
3026;"georgetown university";"georgetown university";"";"washington, d.c.";"washington, d.c.";"united states";38.89511;"-77.03637"
3027;"politecnico di torino";"politecnico di torino";"";"turin";"piedmont";"italy";45.07049;"7.68682"
3029;"université de lorraine";"universite de lorraine";"";"epinal";"lorraine";"france";48.18333;"6.45"
3030;"australian national university";"australian national university";"";"melbourne";"victoria";"australia";-37.814;"144.96332"
3032;"universidad de oriente";"universidad de oriente";"";"maturin";"estado monagas";"venezuela";9.74569;"-63.18323"
3033;"universite de montreal";"universite de montreal";"";"montreal";"quebec";"canada";45.50884;"-73.58781"
3034;"university of massachusetts amherst";"university of massachusetts amherst";"";"amherst";"new york";"united states";42.97839;"-78.79976"
3035;"oregon state university";"oregon state university";"";"corvallis";"oregon";"united states";44.56457;"-123.26204"
3037;"uppsala universitet";"uppsala universitet";"";"uppsala";"uppsala";"sweden";59.85882;"17.63889"
3038;"the university of western ontario";"the university of western ontario";"";"london";"ontario";"canada";42.98339;"-81.23304"
3039;"universidad de cádiz";"universidad de cadiz";"";"cadiz";"andalusia";"spain";36.52978;"-6.29465"
3040;"universität stuttgart";"universitat stuttgart";"";"stuttgart";"baden-wurttemberg region";"germany";48.78232;"9.17702"
3042;"emory university";"emory university";"";"atlanta";"georgia";"united states";33.749;"-84.38798"
3043;"tufts university";"tufts university";"";"medford";"massachusetts";"united states";42.41843;"-71.10616"
3045;"university of victoria";"university of victoria";"";"victoria";"british columbia";"canada";48.43294;"-123.3693"
3047;"gottfried wilhelm leibniz universität hannover";"gottfried wilhelm leibniz universitat hannover";"";"hannover";"lower saxony";"germany";52.37052;"9.73322"
3048;"utah state university";"utah state university";"";"logan";"utah";"united states";41.73549;"-111.83439"
3049;"hokkaido university";"hokkaido university";"";"sapporo";"hokkaido";"japan";43.06417;"141.34695"
3050;"loughborough university";"loughborough university";"";"loughborough";"england";"united kingdom";52.76667;"-1.2"
3051;"universidad del valle";"universidad del valle";"";"cali";"valle del cauca";"colombia";3.43722;"-76.5225"
3052;"university of surrey";"university of surrey";"";"guildford";"england";"united kingdom";51.23536;"-0.57427"
3053;"imperial college london";"imperial college london";"";"london";"england";"united kingdom";51.50853;"-0.12574"
3055;"the university of texas at austin";"the university of texas at austin";"";"austin";"texas";"united states";30.26715;"-97.74306"
3056;"universidad de deusto";"universidad de deusto";"";"bilbao";"basque country";"spain";43.26271;"-2.92528"
3057;"universidad nacional de ingenieria";"universidad nacional de ingenieria";"";"managua";"managua";"nicaragua";12.13282;"-86.2504"
3058;"universidad nacional de trujillo";"universidad nacional de trujillo";"";"trujillo";"la libertad";"peru";-8.11599;"-79.02998"
3059;"universiteit van amsterdam";"universiteit van amsterdam";"";"amsterdam";"north holland";"netherlands";52.37403;"4.88969"
3061;"pontificia universitas gregoriana";"pontificia universitas gregoriana";"";"rome";"latium";"italy";41.89193;"12.51133"
3062;"universidad nacional del litoral";"universidad nacional del litoral";"";"santa fe de la vera cruz";"santa fe";"argentina";-31.63333;"-60.7"
3065;"tulane university";"tulane university";"";"new orleans";"louisiana";"united states";29.95465;"-90.07507"
3066;"university of notre dame";"university of notre dame";"";"south bend";"indiana";"united states";41.68338;"-86.25001"
3067;"università degli studi di roma tor vergata";"universita degli studi di roma tor vergata";"";"rome";"latium";"italy";41.89193;"12.51133"
3068;"university of copenhagen";"university of copenhagen";"";"copenhagen";"capital region";"denmark";55.67594;"12.56553"
3069;"university of guelph";"university of guelph";"";"guelph";"ontario";"canada";43.54594;"-80.25599"
3070;"instituto universitário de lisboa";"instituto universitario de lisboa";"";"lisbon";"lisbon";"portugal";38.71667;"-9.13333"
3071;"university of illinois at chicago";"university of illinois at chicago";"";"chicago";"illinois";"united states";41.85003;"-87.65005"
3072;"university of texas at austin";"university of texas at austin";"";"austin";"texas";"united states";30.26715;"-97.74306"
3073;"colorado school of mines";"colorado school of mines";"";"golden";"colorado";"united states";39.75554;"-105.2211"
3028;"universidad de castilla-la mancha";"universidad de castilla la mancha";"";"cuenca";"castille-la mancha";"spain";40.06667;"-2.13333"
3074;"the state university of new jersey - new brunswick";"the state university of new jersey new brunswick";"";"new brunswick";"new jersey";"united states";40.48622;"-74.45182"
3064;"christian-albrechts-universität zu kiel";"christian albrechts universitat zu kiel";"";"kiel";"schleswig-holstein";"germany";54.32133;"10.13489"
3031;"king's college london";"king s college london";"";"london";"england";"united kingdom";51.50853;"-0.12574"
3041;"universite de paris iv (paris-sorbonne)";"universite de paris iv paris sorbonne";"";"paris";"ile-de-france";"france";48.85341;"2.3488"
3063;"université paris 13 (paris-nord) - campus de villetaneuse";"universite paris 13 paris nord campus de villetaneuse";"";"paris";"ile-de-france";"france";48.85341;"2.3488"
3044;"university of california, san diego";"university of california san diego";"";"la jolla";"california";"united states";32.84727;"-117.2742"
3046;"westfälische wilhelms - universität münster";"westfalische wilhelms universitat munster";"";"munster";"lower saxony";"germany";52.98569;"10.08756"
3054;"rheinische friedrich-wilhelms-universität bonn";"rheinische friedrich wilhelms universitat bonn";"";"bonn";"north rhine-westphalia";"germany";50.73438;"7.09549"
3024;"universitat erlangen-nurnberg (friedrich-alexander)";"universitat erlangen nurnberg friedrich alexander";"";"erlangen";"bavaria";"germany";49.59099;"11.00783"
3076;"the university of melbourne";"the university of melbourne";"";"parkville";"maryland";"united states";39.37733;"-76.53969"
3077;"universidad de vigo";"universidad de vigo";"";"vigo";"galicia";"spain";42.23282;"-8.72264"
3078;"universitat de valencia";"universitat de valencia";"";"valencia";"valencia";"spain";39.46975;"-0.37739"
3079;"universität zu köln";"universitat zu koln";"";"koeln";"north rhine-westphalia";"germany";50.93333;"6.95"
3080;"university system of maryland";"university system of maryland";"";"fort washington";"maryland";"united states";38.70734;"-77.02303"
3081;"kansas state university";"kansas state university";"";"manhattan";"kansas";"united states";39.18361;"-96.57167"
3082;"syracuse university";"syracuse university";"";"syracuse";"new york";"united states";43.04812;"-76.14742"
3083;"university of tokyo";"university of tokyo";"";"tokyo";"tokyo";"japan";35.6895;"139.69171"
3084;"georgia institute of technology";"georgia institute of technology";"";"atlanta";"georgia";"united states";33.749;"-84.38798"
3085;"national institutes of health";"national institutes of health";"";"bethesda";"maryland";"united states";38.98067;"-77.10026"
3086;"the university of new méxico";"the university of new mexico";"";"albuquerque";"new mexico";"united states";35.08449;"-106.65114"
3087;"universidade de extremadura";"universidade de extremadura";"";"caceres";"extremadura";"spain";39.47649;"-6.37224"
3088;"universidade de valencia";"universidade de valencia";"";"valencia";"valencia";"spain";39.46975;"-0.37739"
3089;"universidad nacional del sur";"universidad nacional del sur";"";"bahia blanca";"buenos aires";"argentina";-38.71959;"-62.27243"
3090;"universitá di pisa";"universita di pisa";"";"pisa";"tuscany";"italy";43.70853;"10.4036"
3091;"universitè de technologie de compiègne";"universite de technologie de compiegne";"";"compiegne";"picardie";"france";49.41794;"2.82606"
3092;"university of cambridge";"university of cambridge";"";"cambridge";"england";"united kingdom";52.2;"0.11667"
3094;"university of reading";"university of reading";"";"reading";"england";"united kingdom";51.45625;"-0.97113"
3095;"university of nottingham";"university of nottingham";"";"nottingham";"england";"united kingdom";52.9536;"-1.15047"
3096;"university of sussex";"university of sussex";"";"brighton";"england";"united kingdom";50.82838;"-0.13947"
3098;"university of warwick";"university of warwick";"";"coventry";"england";"united kingdom";52.40656;"-1.51217"
3099;"universidad nacional de rosario";"universidad nacional de rosario";"";"santa fe de la vera cruz";"santa fe";"argentina";-31.63333;"-60.7"
3101;"wageningen university";"wageningen university";"";"wageningen";"gelderland";"netherlands";51.97;"5.66667"
