url,rank,country,presence,impact,openness,excellence
http://www.meiho.edu.tw/,3051,tw,1476,6898,1216,3826
http://www.tanta.edu.eg/,3052,eg,3595,7825,5316,1526
http://www.atmajaya.ac.id/,3053,id,789,2883,4989,4808
http://www.hccs.edu/,3054,us,1226,1916,5249,5414
http://www.dominican.edu/,3055,us,3137,3651,3182,4158
http://www.mukogawa-u.ac.jp/,3056,jp,5310,6203,2366,2793
http://www.hsr.ch/,3057,ch,2563,2762,2183,5414
http://www.aichi-pu.ac.jp/,3058,jp,5527,2442,5131,3980
http://www.bsmu.by/,3059,by,6779,4569,601,4421
http://www.lhup.edu/,3060,us,6782,1785,6073,4158
http://www.deu.ac.kr/,3061,kr,3730,3737,13206,1675
http://www.umes.edu/,3062,us,9417,3263,4528,2983
http://www.ufvjm.edu.br/,3063,br,2696,6978,1975,3133
http://www.hnnu.edu.cn/,3064,cn,4876,1806,13206,2891
http://www.mtech.edu/,3065,us,6275,3646,2819,3826
http://www.ozyegin.edu.tr/,3066,tr,2878,5477,4236,2891
http://www.vet-alfort.fr/,3067,fr,6976,4752,5382,2309
http://www.wintec.ac.nz/,3068,nz,5221,5304,1471,3695
http://www.plu.edu/,3069,us,5539,2080,5689,4158
http://www.ulagos.cl/,3070,cl,3400,4725,3550,3424
http://www.jyu.edu.cn/,3071,cn,7410,1799,10734,2983
http://www.sou.edu/,3072,us,4288,2556,6052,3826
http://www.uab.pt/,3073,pt,2961,7817,1172,3200
http://www.unir.br/,3074,br,4914,6607,1286,3272
http://www.umsu.ac.ir/,3075,ir,4958,6436,1140,3424
http://www.uic.es/,3076,es,4976,3921,7470,2477
http://www.jsahvc.edu.cn/,3077,cn,4226,679,9167,5414
http://www.bw.edu/,3078,us,1112,2540,5527,4808
http://www.up.lublin.pl/,3079,pl,2709,8493,1671,2770
http://www.ucsg.edu.ec/,3080,ec,4186,8846,710,2945
http://www.mitu.cn/,3081,cn,2914,1134,7154,5414
http://www.zime.edu.cn/,3082,cn,4956,1406,4650,5414
http://www.kspu.karelia.ru/,3083,ru,2074,2188,3743,5414
http://www.sbts.edu/,3084,us,5640,2051,2440,5414
http://www.petrsu.ru/,3085,ru,2956,3424,1178,5414
http://www.salve.edu/,3086,us,8266,2954,2929,3980
http://www.kln.ac.lk/,3087,lk,4352,8038,1766,2586
http://www.czu.cn/,3088,cn,3447,827,8739,5414
http://www.enseeiht.fr/,3089,fr,1937,2495,3098,5414
http://www.kanazawa-it.ac.jp/,3090,jp,3627,4247,6948,2608
http://www.aqtc.edu.cn/,3091,cn,2716,784,9788,5414
http://www.wofford.edu/,3092,us,4816,2989,3080,4421
http://www.habc.edu.cn/,3093,cn,4361,358,13206,5414
http://www.hs-wismar.de/,3094,de,2073,3462,4344,4158
http://www.qtc.edu.cn/,3095,cn,3136,663,10269,5414
http://www.uva.br/,3096,br,4873,4814,3432,3200
http://www.uwa.edu/,3097,us,2924,2538,5078,4421
http://www.njtc.edu.cn/,3098,cn,3759,1019,7328,5414
http://www.dsu.edu/,3099,us,7665,2397,4435,3980
http://www.xzcit.cn/,3100,cn,2487,694,10780,5414
http://www.carthage.edu/,3101,us,4266,3394,2626,4421
http://www.wnu.edu.cn/,3102,cn,6200,282,13206,5414
http://www.musashi.ac.jp/,3103,jp,2314,3019,3434,4808
http://www.unan.edu.ni/,3104,ni,2689,4590,2269,4158
http://portal.ipt.pt/,3105,pt,3411,6019,3375,2891
http://www.tuis.ac.jp/,3106,jp,4643,4166,3655,3500
http://www.uhd.edu/,3107,us,3671,3549,5944,3353
http://www.clayton.edu/,3108,us,5155,3404,4541,3596
http://www.ulsu.ru/,3109,ru,3702,2452,3889,4808
http://www.univ-catholille.fr/,3110,fr,4077,2959,9040,2891
http://www.cqwu.net/,3111,cn,3451,3060,12377,2333
http://www.mrsu.ru/,3112,ru,3841,3826,1594,4808
http://www.it-chiba.ac.jp/,3113,jp,6944,5509,5306,2041
http://www.kean.edu/,3114,us,5932,2488,5106,3980
http://www.uet.edu.pk/,3115,pk,1480,8028,3805,2459
http://www.unia.es/,3116,es,3304,2949,1771,5414
http://public.elmhurst.edu/,3117,us,5643,1733,7219,4158
http://www.marietta.edu/,3118,us,4554,2532,4326,4421
http://www.admu.edu.ph/,3119,ph,1907,3910,3793,4158
http://www.hs-augsburg.de/,3120,de,3964,2505,4697,4421
http://www.bahcesehir.edu.tr/,3121,tr,7675,3081,3832,3695
http://www.lnutcm.edu.cn/,3122,cn,3892,1849,11175,3424
http://www.dokkyomed.ac.jp/,3123,jp,7518,4811,9915,1280
http://www.uffs.edu.br/,3124,br,46,10836,1252,3500
http://www.uem.mz/,3125,mz,6499,4791,4897,2564
http://www.lsuhsc.edu/,3126,us,4369,1909,3515,5414
http://www.iwate-pu.ac.jp/,3127,jp,2330,4857,4945,3200
http://www.gmu.cn/,3128,cn,3268,641,10734,5414
http://www.hainnu.edu.cn/,3129,cn,5739,2430,7209,3500
http://www.uniyar.ac.ru/,3130,ru,2974,4391,1300,4808
http://www.teu.ac.jp/,3131,jp,6369,4171,7054,2333
http://www.huat.edu.cn/,3132,cn,2125,911,9898,5414
http://uad.ac.id/,3133,id,3538,5315,1308,4158
http://www.uems.br/,3134,br,5070,7798,618,3353
http://www.nciae.edu.cn/,3135,cn,5805,483,10552,5414
http://www.eckerd.edu/,3136,us,4897,2982,4526,3980
http://www.wsiz.rzeszow.pl/,3137,pl,2292,5042,3800,3500
http://www.rcn.org.uk/,3138,uk,6807,2155,2048,5414
http://www.upc.edu.pe/,3139,pe,2771,5782,1528,3980
http://www.vit.ac.in/,3140,in,11470,4914,7069,1313
http://www.scad.edu/,3141,us,1133,1226,9095,5414
http://www.univ-biskra.dz/,3142,dz,2978,8920,659,3272
http://www.uan.edu.co/,3143,co,4278,8874,3937,1605
http://www.htwk-leipzig.de/,3144,de,1997,2297,3853,5414
http://www.bmsu.ac.ir/,3145,ir,3239,8095,3813,2084
http://www.lsmuni.lt/,3146,lt,5384,9405,2733,1657
http://www.idsia.ch/,3147,ch,12237,4371,3748,2377
http://www.pdsu.edu.cn/,3148,cn,3180,995,8358,5414
http://www.wittenberg.edu/,3149,us,4635,3045,5052,3826
http://www.uom.ac.mu/,3150,mu,5196,6509,3384,2494
http://www.uscupstate.edu/,3151,us,7923,4514,3044,3133
http://www.gordon.edu/,3152,us,5173,2633,3984,4421
http://www.whu.edu/,3153,de,8450,4228,7458,1944
http://www.sit.edu/,3154,us,6931,3133,715,5414
http://www.tsnc.edu.cn/,3155,cn,7949,1464,11094,3353
http://www.nqu.edu.tw/,3156,tw,830,1161,10183,5414
http://www.iub.edu.pk/,3157,pk,11800,2934,6320,2541
http://www.unom.ac.in/,3158,in,11915,4606,7132,1400
http://www.ius.edu/,3159,us,5039,2183,5292,4421
http://www.kwnc.edu.mo/,3160,mo,3592,5398,6642,2289
http://www.hjzd.cn/,3161,cn,7609,253,13206,5414
http://www.slu.cz/,3162,cz,2448,3204,1928,5414
http://www.jcut.edu.cn/,3163,cn,2839,770,10269,5414
http://www.unak.is/,3164,is,3422,5444,3852,3084
http://ktu.edu/,3165,lt,7005,9273,2059,1798
http://www.masdar.ac.ae/,3166,ae,2332,6375,7462,1926
http://www.wne.edu/,3167,us,4345,4984,3201,3424
http://www.hihm.no/,3168,no,3274,5158,5050,2891
http://www.osu.ru/,3169,ru,2340,5301,262,5414
http://www.sjp.ac.lk/,3170,lk,710,8437,961,3980
http://www.pmu.ac.at/,3171,at,6906,6853,7891,1044
http://www.jsit.edu.cn/,3172,cn,4471,718,9429,5414
http://www.iums.ac.ir/,3173,ir,2197,5096,403,5414
http://www.unopar.br/,3174,br,8119,5894,1312,3272
http://www.pntu.edu.ua/,3175,ua,5168,1691,4020,5414
http://www.sustech.edu/,3176,sd,3900,7904,557,3596
http://www.iimcal.ac.in/,3177,in,11199,2927,3978,3353
http://www.risd.edu/,3178,us,1258,1497,7669,5414
http://www.uazuay.edu.ec/,3179,ec,1474,5098,1516,4808
http://www.uasnet.mx/,3180,mx,4848,8276,4525,1625
http://www.cmq.edu.mx/,3181,mx,4622,2034,3324,5414
http://www.uta.edu.ec/,3182,ec,2199,7676,238,4421
http://donntu.edu.ua/,3183,ua,8136,3932,657,4808
http://www.newhaven.edu/,3184,us,4864,2939,4928,3980
http://www.qhnu.edu.cn/,3185,cn,5987,1167,13206,3695
http://www.turkuamk.fi/,3186,fi,1565,3648,1955,5414
http://rsmu.ru/,3187,ru,7893,5697,2227,2983
http://www.uohyd.ac.in/,3188,in,3202,7581,8904,1117
http://www.uqtr.ca/,3189,ca,833,3643,2591,5414
http://www.easternct.edu/,3190,us,2215,3278,5192,4158
http://www.gums.ac.ir/,3191,ir,3934,5848,3069,3133
http://www.kuniv.edu/,3192,kw,3540,7282,9255,1106
http://www.xxmu.edu.cn/,3193,cn,5649,3644,8301,2564
http://www.tokyo-med.ac.jp/,3194,jp,8584,4552,11048,1203
http://www.zjff.net/,3195,cn,2017,3890,1432,5414
http://www.rca.ac.uk/,3196,uk,6003,1327,5159,5414
http://www.cswu.cn/,3197,cn,3967,1143,7196,5414
http://www.ucab.edu.ve/,3198,ve,925,5175,910,5414
http://www.ggu.edu/,3199,us,5802,3171,1035,5414
http://www.berry.edu/,3200,us,2327,3219,7411,3596
http://www.metropolia.fi/,3201,fi,1202,3015,3265,5414
http://www.kname.edu.ua/,3202,ua,1089,6893,112,5414
http://www.iwate-med.ac.jp/,3203,jp,9584,6080,5853,1437
http://www.otaru-uc.ac.jp/,3204,jp,2933,3082,3461,4808
http://www.znu.ac.ir/,3205,ir,5535,6336,6127,1798
http://www.misuratau.edu.ly/,3206,ly,1857,749,12377,5414
http://www.cut.ac.cy/,3207,cy,2547,6028,6720,2269
http://www.uahurtado.cl/,3208,cl,2866,5219,1473,4421
http://www.lzpcc.com.cn/,3209,cn,2451,672,12377,5414
http://www.mona.uwi.edu/,3210,jm,3409,3167,3987,4421
http://www.ipbeja.pt/,3211,pt,4414,5167,2436,3695
http://www.udesa.edu.ar/,3212,ar,6010,4693,2168,3826
http://www.stkate.edu/,3213,us,5969,2849,1476,5414
http://www.josai.ac.jp/,3214,jp,6311,6619,2396,2770
http://www.hcu.ac.th/,3215,th,3641,1318,6611,5414
http://www.senecac.on.ca/,3216,ca,1529,2592,6960,4421
http://new.artinstitutes.edu/,3217,us,5639,674,9397,5414
http://www.sjzc.edu.cn/,3218,cn,3749,1016,8357,5414
http://www.um5a.ac.ma/,3219,ma,6472,8497,4693,1389
http://www.zjfc.edu.cn/,3220,cn,5031,1980,3553,5414
http://www.uog.edu/,3221,gu,4501,4661,4743,3133
http://www.du.ac.bd/,3222,bd,5952,7390,4198,1944
http://www.unip.br/,3223,br,9758,4392,2686,3200
http://www.univap.br/,3224,br,9514,7790,1392,2396
http://www.vaniercollege.qc.ca/,3225,ca,2146,1349,7770,5414
http://www.euba.sk/,3226,sk,2270,5094,2477,4158
http://www.mum.edu/,3227,us,4806,2996,4532,4158
http://www.ntua.edu.tw/,3228,tw,1713,3624,3486,4808
http://www.nih.no/,3229,no,8544,6129,6849,1385
http://www.augie.edu/,3230,us,8891,3496,4211,3353
http://www.univates.br/,3231,br,4899,7893,1272,3084
http://www.asu.lt/,3232,lt,819,9587,1993,3039
http://www.bellarmine.edu/,3233,us,5142,2846,6342,3695
http://www.tit.edu.cn/,3234,cn,5124,908,8289,5414
http://www.ucg.ac.me/,3235,me,5489,8353,2563,2269
http://www.czili.edu.cn/,3236,cn,2305,1648,6309,5414
http://www.akprind.ac.id/,3237,id,2422,3613,1737,5414
http://www.zsc.edu.cn/,3238,cn,3015,1614,5919,5414
http://www.udpu.org.ua/,3239,ua,4006,4489,460,5414
http://www.rosalindfranklin.edu/,3240,us,11047,5729,6053,1425
http://www.armstrong.edu/,3241,us,6086,2757,4610,4158
http://www.hiroshima-cu.ac.jp/,3242,jp,4121,4246,5374,3272
http://ww3.ucsh.cl/,3243,cl,2770,2122,4409,5414
http://www.mdjnu.cn/,3244,cn,3213,2153,4069,5414
http://www.byuh.edu/,3245,us,5660,1653,9429,3980
http://www.lixin.edu.cn/,3246,cn,3079,3264,1953,5414
http://www.courtauld.ac.uk/,3247,uk,4471,2626,6998,3826
http://www.kantiana.ru/,3248,ru,132,5743,1717,5414
http://www.kspu.ru/,3249,ru,3255,4288,802,5414
http://www.kai.ru/,3250,ru,4423,3898,1860,4808
http://mgup.ru/,3251,ru,3622,2483,4740,4808
http://www.hope.ac.uk/,3252,uk,9077,3625,5201,2983
http://hueuni.edu.vn/,3253,vn,3773,5801,1620,3980
http://www.cqtbi.edu.cn/,3254,cn,3586,1759,5180,5414
http://www.ub.edu.ar/,3255,ar,3905,5192,1806,4158
http://www.wsb-nlu.edu.pl/,3256,pl,2858,5195,394,5414
http://www.bnuz.edu.cn/,3257,cn,2838,946,9958,5414
http://www.tuskegee.edu/,3258,us,10229,3322,5672,2843
http://www.redlands.edu/,3259,us,6718,3165,2890,4421
http://portal.chapingo.mx/,3260,mx,4824,6896,1760,3272
http://www.usca.edu/,3261,us,6478,3476,5687,3353
http://www.qatar.tamu.edu/,3262,qa,2850,9216,4788,1684
http://www.wut.edu.cn/,3263,cn,2640,881,10734,5414
http://www.lasierra.edu/,3264,us,7124,3930,5805,2945
http://www.erzincan.edu.tr/,3265,tr,7271,6982,3149,2358
http://www.ifsc.edu.br/,3266,br,2297,5226,1341,4808
http://www.gxljcollege.cn/,3267,cn,3164,964,9637,5414
http://www.ut.edu.co/,3268,co,4950,8330,1960,2663
http://fias.uni-frankfurt.de/,3269,de,8317,8864,4311,1240
http://www.unze.ba/,3270,ba,4098,4762,1126,4808
http://www.unsj.edu.ar/,3271,ar,6085,7007,3720,2309
http://www.udk-berlin.de/,3272,de,4593,1656,5080,5414
http://www.ces.edu.co/,3273,co,2283,8303,784,3826
http://www.belmont.edu/,3274,us,3355,1914,6922,4808
http://www.colostate-pueblo.edu/,3275,us,9648,3434,6866,2586
http://www.ylsy.edu.cn/,3276,cn,6913,355,13206,5414
http://www.unisr.it/,3277,it,8043,7240,11175,576
http://www.njxzc.edu.cn/,3278,cn,4313,3552,8000,3039
http://www.hcmut.edu.vn/,3279,vn,2202,2336,4424,5414
http://www.unisal.br/,3280,br,3601,3229,1924,5414
http://www.hbust.com.cn/,3281,cn,2249,3728,8233,3272
http://www.upesh.edu.pk/,3282,pk,7534,9187,2006,2010
http://www.cesumar.br/,3283,br,5258,5832,1234,3980
http://www.vlerick.com/,3284,be,8867,5312,5110,2221
http://www.unifacs.br/,3285,br,4751,6749,957,3826
http://www.ursinus.edu/,3286,us,5677,3260,5764,3596
http://www.sunmoon.ac.kr/,3287,kr,977,3695,9095,3500
http://www.kmaik.lt/,3288,lt,3910,1765,5140,5414
http://www.menofia.edu.eg/,3289,eg,2294,8821,6364,1580
http://www.roosevelt.edu/,3290,us,7855,2610,5923,3695
http://www.jmls.edu/,3291,us,6306,3026,1393,5414
http://www.fh-swf.de/,3292,de,3011,4219,3498,4158
http://www.unik.no/,3293,no,6001,5907,5236,2333
http://www.hct.ac.ae/,3294,ae,2733,3813,2818,4808
http://www.comsats.edu.pk/,3295,pk,1336,9843,7681,1190
http://www.salemstate.edu/,3296,us,4232,3218,4001,4421
http://www.eou.edu/,3297,us,362,3286,6665,4808
http://www.maranatha.edu/,3298,id,3088,3832,1435,5414
http://www.tamug.edu/,3299,us,8864,4137,5175,2770
http://www.unifal-mg.edu.br/,3300,br,5158,9103,1808,2477
http://www.sczyxy.cn/,3301,cn,2165,808,12377,5414
http://www.campbell.edu/,3302,us,4065,2722,4158,4808
http://www.egerton.ac.ke/,3303,ke,4235,6243,2698,3272
http://www.winchester.ac.uk/,3304,uk,8855,4105,4730,2945
http://www.urp.edu.pe/,3305,pe,3805,5072,2120,4158
http://www.ballarat.edu.au/,3306,au,5784,1541,5095,5414
http://www.usp.ac.jp/,3307,jp,5368,6234,4364,2541
http://www.fing.edu.uy/,3308,uy,1296,4195,1908,5414
http://www.ecsu.edu/,3309,us,2849,2095,4814,5414
http://www.uhv.edu/,3310,us,1942,4842,6743,3133
http://www.ccom.edu.cn/,3311,cn,3222,615,13206,5414
http://www.gdit.edu.cn/,3312,cn,4717,1459,6045,5414
http://www.hsit.edu.cn/,3313,cn,4704,1740,4946,5414
http://www.uek.krakow.pl/,3314,pl,2511,3571,2054,5414
http://www.unitru.edu.pe/,3315,pe,4867,7869,1361,3200
http://www.rosnou.ru/,3316,ru,7176,1778,3733,5414
http://www.uop.edu.jo/,3317,jo,2378,3573,3547,4808
http://www.zwu.edu.cn/,3318,cn,2485,5975,5878,2697
http://www.chukyo-u.ac.jp/,3319,jp,6156,4008,3521,3826
http://www.ucg.br/,3320,br,4411,6798,869,3980
http://www.ime.eb.br/,3321,br,5467,6975,2723,2793
http://www.anselm.edu/,3322,us,6503,2623,4413,4421
http://www.suagm.edu/,3323,pr,4256,5034,2478,3980
http://www.hnctcm.edu.cn/,3324,cn,4925,993,13206,4421
http://www.jccc.edu/,3325,us,3377,2862,2755,5414
http://www.essec.fr/,3326,fr,7869,3417,9325,2413
http://www.tnua.edu.tw/,3327,tw,1876,2135,5496,5414
http://www.uca.ma/,3328,ma,5889,11165,2871,1248
http://www.macewan.ca/,3329,ca,449,3725,3796,5414
http://www.uncfsu.edu/,3330,us,7419,3315,2676,4421
http://www.tjmu.edu.cn/,3331,cn,4335,1152,7917,5414
http://www.uai.cl/,3332,cl,3968,5540,5021,2891
http://www.fh-duesseldorf.de/,3333,de,4755,3562,4003,4158
http://www.alquds.edu/,3334,ps,7659,4006,5793,2945
http://www.enim.fr/,3335,fr,3817,9983,3687,1684
http://www.islu.ru/,3336,ru,2514,3961,1663,5414
http://www.messiah.edu/,3337,us,4858,2083,5794,4808
http://www.gsu.by/,3338,by,2558,8902,855,3596
http://www.kitakyu-u.ac.jp/,3339,jp,2879,6335,5085,2733
http://www.vims.edu/,3340,us,4558,2818,2454,5414
http://www.hesge.ch/,3341,ch,3786,2402,3637,5414
http://www.viu.ca/,3342,ca,4919,2244,3555,5414
http://web.npue.edu.tw/,3343,tw,3777,6073,931,4421
http://www.enap.gov.br/,3344,br,2703,3931,1634,5414
http://www.naruto-u.ac.jp/,3345,jp,5062,5689,2912,3424
http://www.gzmodern.cn/,3346,cn,3104,655,13206,5414
http://www.frankfurt-school.de/,3347,de,5645,3596,5841,3500
http://www.ung.ac.id/,3348,id,2548,5775,340,5414
http://www.vsu.edu/,3349,us,9616,3366,6791,2770
http://www.ipvc.pt/,3350,pt,3772,6470,3245,3133
http://www.zjjy.com.cn/,3351,cn,3375,942,10511,5414
http://jak-stik.ac.id/,3352,id,3837,4092,1084,5414
http://www.hs-hannover.de/,3353,de,246,5608,1915,5414
http://www.zjicm.edu.cn/,3354,cn,2508,1333,8594,5414
http://www.samgtu.ru/,3355,ru,3361,6055,1097,4421
http://www.gdufe.edu.cn/,3356,cn,3719,1681,5993,5414
http://www.ycu.jx.cn/,3357,cn,3143,660,13206,5414
http://www.nbtvu.net.cn/,3358,cn,2018,1489,8287,5414
http://www.uniquindio.edu.co/,3359,co,1862,8871,2217,3084
http://www.sjfc.edu/,3360,us,5145,3528,1368,5414
http://www.kau.ac.kr/,3361,kr,1777,3874,6097,3980
http://www.solent.ac.uk/,3362,uk,1834,3027,3554,5414
http://www.tnau.ac.in/,3363,in,7915,5626,4635,2494
http://www.westernu.edu/,3364,us,6011,3973,5717,3272
http://www.mgou.ru/,3365,ru,1764,4177,1838,5414
http://www.upsa.es/,3366,es,1277,4916,5693,3695
http://www.nitk.ac.in/,3367,in,7815,6547,4964,2010
http://www.enmu.edu/,3368,us,8634,3221,5521,3424
http://www.vnu.edu.tw/,3369,tw,1653,6586,8960,2041
http://www.gdsdxy.cn/,3370,cn,2064,1723,7196,5414
http://www.kgasu.ru/,3371,ru,3504,3518,1926,5414
http://www.tspu.edu.ru/,3372,ru,5383,8198,1716,2945
http://www.lasalle.edu.co/,3373,co,2338,6857,936,4421
http://www.cauc.edu.cn/,3374,cn,6818,2902,12377,2438
http://www.sibadi.org/,3375,ru,123,6502,1486,5414
http://www.pcc.edu/,3376,us,4264,1824,5270,5414
http://www.xawl.org/,3377,cn,5306,502,13206,5414
http://www.aast.edu/,3378,eg,1223,5908,6685,2983
http://www.pglu.ru/,3379,ru,785,5720,1142,5414
http://www.siam.edu/,3380,th,590,3303,6525,4808
http://www.midwestern.edu/,3381,us,9371,4404,9397,1697
http://www.dgpt.edu.cn/,3382,cn,2300,788,13206,5414
http://www.scemi.com/,3383,cn,5545,1284,6916,5414
http://www.razi.ac.ir/,3384,ir,4795,7894,7881,1289
http://www.npru.ac.th/,3385,th,959,2306,6534,5414
http://www.hksyu.edu/,3386,hk,2721,4577,6335,3353
http://www.mpgu.edu/,3387,ru,4995,6501,2225,3424
http://www.lwvc.edu.cn/,3388,cn,2281,2671,4154,5414
http://www.berklee.edu/,3389,us,4337,1232,7965,5414
http://www.fgu.edu.tw/,3390,tw,1057,5657,992,5414
http://www.espoch.edu.ec/,3391,ec,4448,4733,571,5414
http://www.sdjzu.edu.cn/,3392,cn,4551,4650,9269,2333
http://www.kaums.ac.ir/,3393,ir,3916,7063,1532,3695
http://www.kettering.edu/,3394,us,5176,2700,6138,4158
http://www.hil.no/,3395,no,3021,4415,6716,3272
http://www.oit.edu/,3396,us,3901,3441,4297,4421
http://www.slcn.ac.jp/,3397,jp,3468,4075,4073,4158
http://www.alasu.edu/,3398,us,2602,3297,9607,3353
http://www.xzit.edu.cn/,3399,cn,3329,1309,8307,5414
http://www.bhu.edu.cn/,3400,cn,7285,5185,9367,1703
http://www.hs-karlsruhe.de/,3401,de,7503,3291,4727,3826
http://www.miit.ru/,3402,ru,1204,5478,2977,4421
http://www.psru.ac.th/,3403,th,1726,2252,5872,5414
http://www.chnu.edu.ua/,3404,ua,4924,10081,870,2793
http://www.austral.edu.ar/,3405,ar,8278,5365,3902,2843
http://www.zjiet.edu.cn/,3406,cn,3346,777,12377,5414
http://www.uasb.edu.ec/,3407,ec,1772,6574,919,4808
http://www.xaufe.edu.cn/,3408,cn,3927,1054,9536,5414
http://www.telecom-sudparis.eu/,3409,fr,3196,7216,5530,2377
http://www.ke.hu/,3410,hu,6253,6672,2249,3200
http://www.ncgxy.com/,3411,cn,7718,395,13206,5414
http://www.fh-dortmund.de/,3412,de,5487,2275,3602,5414
http://www.hpu.edu/,3413,us,6732,2966,4117,4421
http://www.tsogu.ru/,3414,ru,2498,4223,1616,5414
http://www.wfkjxy.com.cn/,3415,cn,4616,1638,6008,5414
http://www.fayoum.edu.eg/,3416,eg,3534,10215,3359,1904
http://mshdiau.ac.ir/,3417,ir,4164,4312,11922,2162
http://www.bift.edu.cn/,3418,cn,2488,2268,8739,4421
http://www.msubaroda.ac.in/,3419,in,9009,6673,5701,1684
http://www.syyyy.com.cn/,3420,cn,9228,1048,6332,5414
http://www.massz.cn/,3421,cn,2084,975,12377,5414
http://www.tntu.edu.ua/,3422,ua,255,7234,867,5414
http://www.hartwick.edu/,3423,us,7050,2380,6888,3980
http://www.unaab.edu.ng/,3424,ng,5486,9213,1062,2983
http://www.ism.lt/,3425,lt,2507,6377,2538,3826
http://www.mcdaniel.edu/,3426,us,3373,3468,7156,3695
http://www.ipsantarem.pt/,3427,pt,3127,6357,1945,3980
http://www.isikun.edu.tr/,3428,tr,3915,4897,3309,3980
http://www.uni-sz.bg/,3429,bg,4786,8490,1609,3084
http://www.oru.edu/,3430,us,1255,3185,5955,4808
http://www.unimep.br/,3431,br,8199,6603,1195,3500
http://www.apu.ac.jp/,3432,jp,6051,5038,2684,3826
http://www.iku.edu.tr/,3433,tr,3300,4426,2285,4808
http://www.hft-stuttgart.de/,3434,de,3958,5336,4299,3424
http://gsu.edu.tr/,3435,tr,7362,4125,5173,3272
http://www.etown.edu/,3436,us,5935,2631,5384,4421
http://hst.mit.edu/,3437,us,13087,7204,8762,619
http://www.rsvpu.ru/,3438,ru,758,7179,469,5414
http://www.nnu.edu/,3439,us,7025,1859,4221,5414
http://www.adiyaman.edu.tr/,3440,tr,4715,8306,4480,2108
http://www.ustl.edu.cn/,3441,cn,6119,2298,13206,2945
http://www.hieu.edu.cn/,3442,cn,5015,1556,13206,3826
http://www.hkc.edu.cn/,3443,cn,1743,3479,3214,5414
http://www.ncut.edu.tw/,3444,tw,1044,5177,1612,5414
http://www.xula.edu/,3445,us,7539,3306,8111,2983
http://www.ignou.ac.in/,3446,in,5547,2400,5115,4808
http://www.aichi-u.ac.jp/,3447,jp,1261,4877,3065,4808
http://www.usfsp.edu/,3448,us,8582,7132,6849,1377
http://inter.edu/,3449,pr,4887,3259,2061,5414
http://www.utm.md/,3450,md,5433,7788,3565,2477
http://www.pcru.ac.th/,3451,th,2725,2945,3591,5414
http://www.gwnu.ac.kr/,3452,kr,1169,5419,8803,2843
http://www.htw-dresden.de/,3453,de,4238,2953,4429,4808
http://www.toyaku.ac.jp/,3454,jp,5269,5425,10552,1703
http://www.jsu.edu/,3455,us,4585,2743,6738,4158
http://www.tinbergen.nl/,3456,nl,9582,7365,3644,2010
http://www.n-fukushi.ac.jp/,3457,jp,5548,5787,3111,3424
http://www.hzvtc.edu.cn/,3458,cn,6501,889,9340,5414
http://www.kobegakuin.ac.jp/,3459,jp,6690,5834,4777,2663
http://www.scun.edu.cn/,3460,cn,4050,1163,9086,5414
http://www.fh-potsdam.de/,3461,de,5837,2534,3037,5414
http://www.s-vfu.ru/,3462,ru,3429,5675,3401,3695
http://www.zmc.edu.cn/,3463,cn,2870,2027,10780,4158
http://www.manchester.edu/,3464,us,5436,2346,3634,5414
http://www.royalroads.ca/,3465,ca,6168,2723,2559,5414
http://www.bdu.ac.in/,3466,in,13111,6554,4908,1501
http://main.isuct.ru/,3467,ru,3849,8120,1086,3695
http://www.meisei-u.ac.jp/,3468,jp,5557,4712,6521,2891
http://www.wcsu.edu/,3469,us,4754,2718,3120,5414
http://www.okcu.edu/,3470,us,5785,2729,4278,4808
http://www.zu.ac.ae/,3471,ae,7714,5450,4328,2843
http://www.goums.ac.ir/,3472,ir,2945,9837,1309,3084
http://www.fspt.net/,3473,cn,4258,657,13206,5414
http://www.mills.edu/,3474,us,6083,2748,7735,3695
http://www.bsmu.edu.ua/,3475,ua,1032,7533,268,5414
http://www.uftm.edu.br/,3476,br,3712,9033,2400,2733
http://www.zjbti.net.cn/,3477,cn,2170,4387,6359,3695
http://gkv.ac.in/,3478,in,9340,2775,5413,3826
