Id;Label;rank;Modularity Class;City;State;Country;Latitude;Longitude;In-Degree;Out-Degree;Degree;Weighted Degree;Weighted In-Degree;Weighted Out-Degree
5279;tournai;;city;tournai;walloon region;belgium;5.060.715;338.932;0;0;0;0.0;0.0;0.0
5596;verviers;;city;verviers;walloon region;belgium;5.058.907;586.241;0;0;0;0.0;0.0;0.0
5624;gent;;city;gent;flanders;belgium;51.05;371.667;0;0;0;0.0;0.0;0.0
5698;asse;;city;asse;flanders;belgium;5.091.011;419.836;0;0;0;0.0;0.0;0.0
6231;diksmuide;;city;diksmuide;flanders;belgium;5.103.248;286.384;0;0;0;0.0;0.0;0.0
6258;riemst;;city;riemst;flanders;belgium;5.080.995;560.131;0;0;0;0.0;0.0;0.0
6261;heusden;;city;heusden;flanders;belgium;5.103.664;528.013;0;0;0;0.0;0.0;0.0
6698;brasschaat;;city;brasschaat;flanders;belgium;512.912;449.182;0;0;0;0.0;0.0;0.0
6912;brussels;;city;brussels;brussels capital region;belgium;5.085.045;434.878;0;0;0;0.0;0.0;0.0
7150;eupen;;city;eupen;walloon region;belgium;506.279;603.647;0;0;0;0.0;0.0;0.0
7263;charleroi;;city;charleroi;walloon region;belgium;5.041.136;444.448;0;0;0;0.0;0.0;0.0
7389;zele;;city;zele;flanders;belgium;5.106.566;40.403;0;0;0;0.0;0.0;0.0
7405;lommel;;city;lommel;flanders;belgium;5.123.074;531.349;0;0;0;0.0;0.0;0.0
7424;tessenderlo;;city;tessenderlo;flanders;belgium;5.106.513;508.856;0;0;0;0.0;0.0;0.0
7524;blankenberge;;city;blankenberge;flanders;belgium;5.131.306;313.227;0;0;0;0.0;0.0;0.0
7633;braine l alleud;;city;braine l alleud;walloon region;belgium;5.068.363;436.784;0;0;0;0.0;0.0;0.0
7697;saint nicolas;;city;saint nicolas;walloon region;belgium;5.062.837;553.243;0;0;0;0.0;0.0;0.0
7740;peruwelz;;city;peruwelz;walloon region;belgium;5.050.819;359.373;0;0;0;0.0;0.0;0.0
8176;universite libre de bruxelles;;instituition;brussels;brussels capital region;belgium;5.085.045;434.878;0;0;0;0.0;0.0;0.0
8408;katholieke universiteit leuven;;instituition;leuven;flanders;belgium;5.087.959;470.093;0;0;0;0.0;0.0;0.0
997;universidad nacional de misiones;;instituition;san ignacio;cayo;belize;1.715.297;-8.908.058;0;0;0;0.0;0.0;0.0
6889;san ignacio;;city;san ignacio;cayo;belize;1.715.297;-8.908.058;0;0;0;0.0;0.0;0.0
8818;universidad nacional de misiones;;instituition;san ignacio;cayo;belize;1.715.297;-8.908.058;0;0;0;0.0;0.0;0.0
4753;porto novo;;city;porto novo;quÃ©mÃ©;benin;649.646;260.359;0;0;0;0.0;0.0;0.0
6288;cotonou;;city;cotonou;littoral;benin;636.536;241.833;0;0;0;0.0;0.0;0.0
7095;lokossa;;city;lokossa;mono;benin;663.869;171.674;0;0;0;0.0;0.0;0.0
7788;ouidah;;city;ouidah;atlantique;benin;636.307;208.506;0;0;0;0.0;0.0;0.0
2310;oruro;;city;oruro;oruro;bolivia;-1.798.333;-67.15;0;0;0;0.0;0.0;0.0
2374;santa cruz de la sierra;;city;santa cruz de la sierra;santa cruz;bolivia;-1.778.629;-6.318.117;0;0;0;0.0;0.0;0.0
2445;cochabamba;;city;cochabamba;cochabamba;bolivia;-173.895;-661.568;0;0;0;0.0;0.0;0.0
2457;la paz;;city;la paz;la paz;bolivia;-16.5;-68.15;0;0;0;0.0;0.0;0.0
3802;potosi;;city;potosi;potosÃ_;bolivia;-1.958.361;-6.575.306;0;0;0;0.0;0.0;0.0
5258;villazon;;city;villazon;potosÃ_;bolivia;-2.208.659;-6.559.422;0;0;0;0.0;0.0;0.0
5295;sucre;;city;sucre;chuquisaca;bolivia;-1.903.332;-6.526.274;0;0;0;0.0;0.0;0.0
5313;tupiza;;city;tupiza;potosÃ_;bolivia;-2.144.345;-6.571.875;0;0;0;0.0;0.0;0.0
6024;trinidad;;city;trinidad;el beni;bolivia;-1.483.333;-64.9;0;0;0;0.0;0.0;0.0
6485;guayaramerin;;city;guayaramerin;el beni;bolivia;-1.083.676;-6.536.136;0;0;0;0.0;0.0;0.0
7218;cobija;;city;cobija;pando;bolivia;-1.102.671;-6.876.918;0;0;0;0.0;0.0;0.0
7287;tarija;;city;tarija;tarija;bolivia;-2.153.549;-6.472.956;0;0;0;0.0;0.0;0.0
6235;sarajevo;;city;sarajevo;federation of bosnia and herzegovina;bosnia and herzegovina;4.384.864;1.835.644;0;0;0;0.0;0.0;0.0
1;associacao dos diplomados da escola superior de guerra;;instituition;florianopolis;santa catarina;brazil;-27.597;-48.549;0;0;0;0.0;0.0;0.0
2;universidade federal de santa catarina;;instituition;florianopolis;santa catarina;brazil;-27.597;-48.549;0;43;43;106.0;0.0;106.0
6;universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
7;instituto butantan;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
8;universidade do estado de santa catarina;;instituition;florianopolis;santa catarina;brazil;-27.597;-48.549;0;0;0;0.0;0.0;0.0
9;escola tecnica federal de santa catarina;;instituition;florianopolis;santa catarina;brazil;-27.597;-48.549;0;0;0;0.0;0.0;0.0
10;empresa de pesquisa agropecuaria e extensao rural de santa catarina;;instituition;florianopolis;santa catarina;brazil;-27.597;-48.549;0;0;0;0.0;0.0;0.0
11;faculdade de tecnologia em saude cieph;;instituition;florianopolis;santa catarina;brazil;-27.597;-48.549;0;0;0;0.0;0.0;0.0
12;faculdade de tecnologia senac florianopolis;;instituition;florianopolis;santa catarina;brazil;-27.597;-48.549;0;0;0;0.0;0.0;0.0
14;universidade federal de lavras;;instituition;lavras;minas gerais;brazil;-21.245;-45.0;0;23;23;62.0;0.0;62.0
15;escola superior de agricultura de lavras;;instituition;lavras;minas gerais;brazil;-21.245;-45.0;0;0;0;0.0;0.0;0.0
16;centro universitario de lavras;;instituition;lavras;minas gerais;brazil;-21.245;-45.0;0;0;0;0.0;0.0;0.0
17;instituto de pesquisas energeticas e nucleares;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
18;universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;59;59;1460.0;0.0;1460.0
19;hospital sirio libanes;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
20;universidade federal de alfenas;;instituition;alfenas;minas gerais;brazil;-21.429;-45.947;0;0;0;0.0;0.0;0.0
21;universidade de brasilia;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
22;universidade paulista;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
23;instituto agronomico do parana;;instituition;londrina;parana;brazil;-23.31;-51.163;0;0;0;0.0;0.0;0.0
24;instituto israelita de ensino e pesquisa albert einstein;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
25;hospital sirio libanes;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
26;associacao paulista de cirurgioes dentistas;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
27;pontificia universidade catolica de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
28;instituto sedes sapientiae;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
29;instituto dante pazzanese de cardiologia;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
30;fundacao antonio prudente;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
31;instituto de ciencias biomedicas;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
32;instituto de botanica;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
33;irmandade da santa casa de misericordia de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
34;fundacao getulio vargas sp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;15;15;21.0;0.0;21.0
35;universidade sao judas tadeu;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
36;centro universitario assuncao;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
37;centro estadual de educacao tecnologica paula souza;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
38;hospital do servidor publico estadual;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
39;instituto de assistencia medica ao servidor publico estadual;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
40;hospital das clinicas da faculdade de medicina da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;4;4;4.0;0.0;4.0
41;universidade estadual de feira de santana;;instituition;feira de santana;bahia;brazil;-12.267;-38.967;0;0;0;0.0;0.0;0.0
42;universidade sao marcos;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;1;1;1.0;0.0;1.0
43;associacao de medicina intensiva brasileira;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
44;instituto butantan;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
45;hospital das clinicas da faculdade de medicina da usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;4;4;4.0;0.0;4.0
46;faculdade de ciencias medicas da santa casa de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;7;7;10.0;0.0;10.0
47;fundacao getulio vargas;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
48;universidade presbiteriana mackenzie;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;11;11;14.0;0.0;14.0
49;escola paulista de medicina;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
50;escola superior de propaganda e marketing;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
51;hospital do servidor publico estadual de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
52;instituto de pesquisas tecnologicas do estado de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
53;universidade camilo castelo branco;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
54;faculdade de arquitetura e urbanismo da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
55;escola de enfermagem da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
56;faculdade de educacao da usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
57;universidade cidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
58;universidade de santo amaro;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
59;instituto adolfo lutz;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
60;centro universitario belas artes de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
61;faculdade de medicina veterinaria e zootecnia da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;1;1;2.0;0.0;2.0
62;policia militar do estado de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
63;escola politecnica;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
64;instituto de psicologia da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
65;faculdade de medicina da usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
66;insper instituto de ensino e pesquisa;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
67;federacao brasileira das sociedades de ginecologia e obstetricia rj;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
68;hospital heliopolis unidade de gestao assistencial 1;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
69;centro universitario sao camilo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
70;instituto biologico;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
71;centro brasileiro de analise e planejamento;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
72;fundacao armando alvares penteado;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
73;instituto de ciencias biomedicas da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
74;universidade paulista;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;1;1;2.0;0.0;2.0
75;hospital do servidor publico municipal;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
76;faculdade de direito da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
77;faculdade de saude publica da usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
78;escola de engenharia de sao carlos;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
79;escola politecnica da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
80;faculdade fia de administracao e negocios;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
81;comissao nacional de energia nuclear;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
82;faculdade de ciencias farmaceuticas da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
83;instituto sirio libanes de ensino e pesquisa;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
84;centro universitario senac;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
85;escola politecnica da usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
86;agencia paulista de tecnologia dos agronegocios;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
87;universidade cruzeiro do sul;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
88;faculdade de economia administracao e contabilidade usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
90;faculdade de saude publica da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
91;colegio brasileiro de cirurgioes;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
92;fundacao escola de sociologia e politica de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
93;faculdade de tecnologia de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
94;faculdade de educacao da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
95;centro universitario adventista de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
96;faculdades oswaldo cruz;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
97;centro universitario italo brasileiro;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
98;instituto oceanografico da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
99;centro universitario das faculdades metropolitanas unidas;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
100;associacao medica brasileira;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
101;federacao brasileira das sociedades de ginecologia e obstetricia sp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
102;faculdades integradas campos salles;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
103;instituto de fisica da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
104;faculdade de odontologia da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
105;escola de administracao de empresas de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
106;hospital das clinicas da fmusp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
107;centro universitario barao de maua jardim paulista;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
108;universidade bandeirante de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
109;universidade mackenzie;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
110;fundacao jorge duprat figueiredo de seguranca e medicina do trabalho;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
111;faculdades metropolitanas unidas;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
112;fundacao getulio vargas sp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
113;escola tecnica federal de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
114;universidade federal de sao paulo escola paulista de medicina;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
115;centro universitario salesiano sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
116;faculdade casper libero;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
117;instituto federal de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
118;fac de filosofia letras e ciencias humanas usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
119;faculdade santa marcelina;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
120;museu de zoologia da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
121;faculdade de saude publica;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
122;conselho brasileiro de oftalmologia;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
123;instituto de matematica e estatistica;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
124;universidade anhembi morumbi;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
125;colegio rio branco;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
126;colegio objetivo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
127;colegio dante alighieri;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
128;centro sao camilo de desenvolvimento em administracao da saude;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
129;colegio visconde de porto seguro;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
130;colegio santo andre;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
131;colegio santa cruz;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
132;universidade nove de julho;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
133;instituto de geociencias;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
134;escola de enfermagem da usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
135;centro universitario claretiano;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
136;faculdade mozarteum de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
137;faculdade de informatica e administracao paulista;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
138;faculdade de ciencias da saude de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
139;universidade ibirapuera;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
140;faculdade teologica batista de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
141;instituto de fisica;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
142;faculdade autonoma de direito;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
143;faculdade paulista de artes;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
144;trevisan escola superior de negocios;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
145;escola de comunicacoes e artes da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
146;faculdade de filosofia letras e ciencias humanas;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
147;faculdade de filosofia letras e ciencias humanas da usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
148;centro universitario fecap;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
149;faculdade de engenharia sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
150;instituto de quimica da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
151;fiam faam centro universitario;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
152;faculdade paulista de servico social;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
153;instituto de astronomia geofisica e ciencias atmosfericas;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
154;instituto de biociencias da universidade de sao paulo;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
155;instituto de biociencias da usp;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
